hd,jcd,rno,shiki,combo,payout,ninki
260228,19,12,単勝,2,400,
260228,19,12,複勝,2,140,
260228,19,12,複勝,1,100,
260228,19,12,２連単,2-1,560,3
260228,19,12,２連複,1-2,190,1
260228,19,12,拡連複,1-2,140,1
260228,19,12,拡連複,2-4,370,6
260228,19,12,拡連複,1-4,210,4
260228,19,12,３連単,2-1-4,1730,7
260228,19,12,３連複,1-2-4,290,2
260228,18,1,単勝,1,100,
260228,18,1,複勝,1,100,
260228,18,1,複勝,5,190,
260228,18,1,２連単,1-5,670,3
260228,18,1,２連複,1-5,590,3
260228,18,1,拡連複,1-5,190,4
260228,18,1,拡連複,1-4,150,2
260228,18,1,拡連複,4-5,440,7
260228,18,1,３連単,1-5-4,1570,7
260228,18,1,３連複,1-4-5,530,3
260228,18,2,単勝,2,1180,
260228,18,2,複勝,2,590,
260228,18,2,複勝,5,490,
260228,18,2,２連単,2-5,18020,27
260228,18,2,２連複,2-5,4780,14
260228,18,2,拡連複,2-5,1180,15
260228,18,2,拡連複,2-4,540,9
260228,18,2,拡連複,4-5,890,13
260228,18,2,３連単,2-5-4,119750,116
260228,18,2,３連複,2-4-5,15360,20
260228,18,3,単勝,1,150,
260228,18,3,複勝,1,100,
260228,18,3,複勝,2,220,
260228,18,3,２連単,1-2,200,1
260228,18,3,２連複,1-2,290,2
260228,18,3,拡連複,1-2,200,3
260228,18,3,拡連複,1-3,160,2
260228,18,3,拡連複,2-3,410,6
260228,18,3,３連単,1-2-3,950,4
260228,18,3,３連複,1-2-3,330,1
260228,18,4,単勝,1,110,
260228,18,4,複勝,1,100,
260228,18,4,複勝,5,290,
260228,18,4,２連単,1-5,830,4
260228,18,4,２連複,1-5,810,4
260228,18,4,拡連複,1-5,230,4
260228,18,4,拡連複,1-2,130,1
260228,18,4,拡連複,2-5,420,7
260228,18,4,３連単,1-5-2,1870,8
260228,18,4,３連複,1-2-5,440,2
260228,18,5,単勝,4,580,
260228,18,5,複勝,4,180,
260228,18,5,複勝,1,100,
260228,18,5,２連単,4-1,1790,7
260228,18,5,２連複,1-4,460,2
260228,18,5,拡連複,1-4,160,1
260228,18,5,拡連複,2-4,390,8
260228,18,5,拡連複,1-2,240,3
260228,18,5,３連単,4-1-2,8440,29
260228,18,5,３連複,1-2-4,590,3
260228,18,6,単勝,4,270,
260228,18,6,複勝,4,410,
260228,18,6,複勝,6,550,
260228,18,6,２連単,4-6,920,4
260228,18,6,２連複,4-6,820,5
260228,18,6,拡連複,4-6,220,4
260228,18,6,拡連複,1-4,210,3
260228,18,6,拡連複,1-6,290,6
260228,18,6,３連単,4-6-1,1930,6
260228,18,6,３連複,1-4-6,450,3
260228,18,7,単勝,1,230,
260228,18,7,複勝,1,110,
260228,18,7,複勝,2,100,
260228,18,7,２連単,1-2,530,3
260228,18,7,２連複,1-2,290,1
260228,18,7,拡連複,1-2,160,2
260228,18,7,拡連複,1-3,460,8
260228,18,7,拡連複,2-3,200,4
260228,18,7,３連単,1-2-3,2130,8
260228,18,7,３連複,1-2-3,570,2
260228,18,8,単勝,2,340,
260228,18,8,複勝,2,300,
260228,18,8,複勝,1,200,
260228,18,8,２連単,2-1,950,6
260228,18,8,２連複,1-2,590,4
260228,18,8,拡連複,1-2,220,1
260228,18,8,拡連複,2-6,520,9
260228,18,8,拡連複,1-6,1340,13
260228,18,8,３連単,2-1-6,8460,29
260228,18,8,３連複,1-2-6,2480,9
260228,18,9,単勝,1,290,
260228,18,9,複勝,1,220,
260228,18,9,複勝,3,160,
260228,18,9,２連単,1-3,1240,6
260228,18,9,２連複,1-3,950,4
260228,18,9,拡連複,1-3,220,5
260228,18,9,拡連複,1-2,170,1
260228,18,9,拡連複,2-3,170,1
260228,18,9,３連単,1-3-2,2220,10
260228,18,9,３連複,1-2-3,250,1
260228,18,10,単勝,1,160,
260228,18,10,複勝,1,110,
260228,18,10,複勝,6,100,
260228,18,10,２連単,1-6,460,2
260228,18,10,２連複,1-6,300,1
260228,18,10,拡連複,1-6,150,1
260228,18,10,拡連複,1-2,200,3
260228,18,10,拡連複,2-6,330,7
260228,18,10,３連単,1-6-2,1390,5
260228,18,10,３連複,1-2-6,370,2
260228,18,11,単勝,1,300,
260228,18,11,複勝,1,100,
260228,18,11,複勝,3,100,
260228,18,11,２連単,1-3,320,1
260228,18,11,２連複,1-3,160,1
260228,18,11,拡連複,1-3,100,1
260228,18,11,拡連複,1-2,220,5
260228,18,11,拡連複,2-3,180,4
260228,18,11,３連単,1-3-2,1420,4
260228,18,11,３連複,1-2-3,340,2
260228,18,12,単勝,1,130,
260228,18,12,複勝,1,100,
260228,18,12,複勝,2,180,
260228,18,12,２連単,1-2,320,1
260228,18,12,２連複,1-2,220,1
260228,18,12,拡連複,1-2,140,1
260228,18,12,拡連複,1-3,160,3
260228,18,12,拡連複,2-3,310,5
260228,18,12,３連単,1-2-3,690,1
260228,18,12,３連複,1-2-3,350,1
260228,14,1,単勝,3,270,
260228,14,1,複勝,3,120,
260228,14,1,複勝,6,130,
260228,14,1,２連単,3-6,840,2
260228,14,1,２連複,3-6,400,2
260228,14,1,拡連複,3-6,170,2
260228,14,1,拡連複,1-3,120,1
260228,14,1,拡連複,1-6,230,4
260228,14,1,３連単,3-6-1,2440,8
260228,14,1,３連複,1-3-6,390,1
260228,14,2,単勝,4,120,
260228,14,2,複勝,4,100,
260228,14,2,複勝,3,100,
260228,14,2,２連単,4-3,580,3
260228,14,2,２連複,3-4,250,1
260228,14,2,拡連複,3-4,110,1
260228,14,2,拡連複,4-6,130,3
260228,14,2,拡連複,3-6,250,6
260228,14,2,３連単,4-3-6,1230,7
260228,14,2,３連複,3-4-6,320,3
260228,14,3,単勝,1,130,
260228,14,3,複勝,1,110,
260228,14,3,複勝,2,200,
260228,14,3,２連単,1-2,440,3
260228,14,3,２連複,1-2,440,3
260228,14,3,拡連複,1-2,220,3
260228,14,3,拡連複,1-4,170,2
260228,14,3,拡連複,2-4,490,10
260228,14,3,３連単,1-2-4,1620,7
260228,14,3,３連複,1-2-4,620,4
260228,14,4,単勝,2,460,
260228,14,4,複勝,2,150,
260228,14,4,複勝,3,180,
260228,14,4,２連単,2-3,1450,8
260228,14,4,２連複,2-3,780,5
260228,14,4,拡連複,2-3,280,5
260228,14,4,拡連複,1-2,170,2
260228,14,4,拡連複,1-3,160,1
260228,14,4,３連単,2-3-1,4790,20
260228,14,4,３連複,1-2-3,480,2
260228,14,5,単勝,1,120,
260228,14,5,複勝,1,110,
260228,14,5,複勝,5,170,
260228,14,5,２連単,1-5,660,3
260228,14,5,２連複,1-5,560,3
260228,14,5,拡連複,1-5,170,2
260228,14,5,拡連複,1-2,280,4
260228,14,5,拡連複,2-5,610,9
260228,14,5,３連単,1-5-2,3140,13
260228,14,5,３連複,1-2-5,810,4
260228,14,6,単勝,6,870,
260228,14,6,複勝,6,280,
260228,14,6,複勝,4,170,
260228,14,6,２連単,6-4,3830,20
260228,14,6,２連複,4-6,950,5
260228,14,6,拡連複,4-6,290,3
260228,14,6,拡連複,5-6,650,14
260228,14,6,拡連複,4-5,370,7
260228,14,6,３連単,6-4-5,13100,63
260228,14,6,３連複,4-5-6,870,3
260228,14,7,単勝,4,500,
260228,14,7,複勝,4,210,
260228,14,7,複勝,2,300,
260228,14,7,２連単,4-2,3230,8
260228,14,7,２連複,2-4,1630,5
260228,14,7,拡連複,2-4,150,4
260228,14,7,拡連複,1-4,100,2
260228,14,7,拡連複,1-2,100,1
260228,14,7,３連単,4-2-1,5400,14
260228,14,7,３連複,1-2-4,200,1
260228,14,8,単勝,2,1110,
260228,14,8,複勝,2,330,
260228,14,8,複勝,3,160,
260228,14,8,２連単,2-3,2820,11
260228,14,8,２連複,2-3,1160,4
260228,14,8,拡連複,2-3,400,5
260228,14,8,拡連複,2-6,830,11
260228,14,8,拡連複,3-6,500,8
260228,14,8,３連単,2-3-6,11220,39
260228,14,8,３連複,2-3-6,2820,11
260228,14,9,単勝,4,440,
260228,14,9,複勝,4,500,
260228,14,9,複勝,2,220,
260228,14,9,２連単,4-2,1450,7
260228,14,9,２連複,2-4,570,3
260228,14,9,拡連複,2-4,220,2
260228,14,9,拡連複,4-5,520,10
260228,14,9,拡連複,2-5,430,7
260228,14,9,３連単,4-2-5,4930,21
260228,14,9,３連複,2-4-5,1150,5
260228,14,10,単勝,1,140,
260228,14,10,複勝,1,100,
260228,14,10,複勝,3,180,
260228,14,10,２連単,1-3,450,2
260228,14,10,２連複,1-3,360,2
260228,14,10,拡連複,1-3,210,3
260228,14,10,拡連複,1-5,410,6
260228,14,10,拡連複,3-5,750,11
260228,14,10,３連単,1-3-5,2670,10
260228,14,10,３連複,1-3-5,1260,5
260228,14,11,単勝,1,150,
260228,14,11,複勝,1,120,
260228,14,11,複勝,3,100,
260228,14,11,２連単,1-3,340,1
260228,14,11,２連複,1-3,260,2
260228,14,11,拡連複,1-3,120,1
260228,14,11,拡連複,1-2,150,2
260228,14,11,拡連複,2-3,240,4
260228,14,11,３連単,1-3-2,880,2
260228,14,11,３連複,1-2-3,280,1
260228,14,12,単勝,2,980,
260228,14,12,複勝,2,210,
260228,14,12,複勝,1,100,
260228,14,12,２連単,2-1,1810,5
260228,14,12,２連複,1-2,240,1
260228,14,12,拡連複,1-2,160,1
260228,14,12,拡連複,2-6,940,13
260228,14,12,拡連複,1-6,480,7
260228,14,12,３連単,2-1-6,12790,29
260228,14,12,３連複,1-2-6,1340,7
260228,13,1,単勝,1,270,
260228,13,1,複勝,1,220,
260228,13,1,複勝,2,760,
260228,13,1,２連単,1-2,710,3
260228,13,1,２連複,1-2,570,2
260228,13,1,拡連複,1-2,180,2
260228,13,1,拡連複,1-3,130,1
260228,13,1,拡連複,2-3,220,5
260228,13,1,３連単,1-2-3,1210,3
260228,13,1,３連複,1-2-3,380,2
260228,13,2,単勝,2,440,
260228,13,2,複勝,2,200,
260228,13,2,複勝,3,230,
260228,13,2,２連単,2-3,3960,11
