hd,jcd,rno,shiki,combo,payout,ninki
251231,21,1,２連単,1-2,570,4
251231,21,1,２連複,1-2,430,3
251231,21,1,拡連複,1-2,190,4
251231,21,1,拡連複,1-3,160,1
251231,21,1,拡連複,2-3,510,9
251231,21,1,３連単,1-2-3,1610,8
251231,21,1,３連複,1-2-3,530,3
251231,21,2,単勝,1,200,
251231,21,2,複勝,1,100,
251231,21,2,複勝,4,110,
251231,21,2,２連単,1-4,350,1
251231,21,2,２連複,1-4,250,1
251231,21,2,拡連複,1-4,110,1
251231,21,2,拡連複,1-2,170,3
251231,21,2,拡連複,2-4,290,5
251231,21,2,３連単,1-4-2,770,1
251231,21,2,３連複,1-2-4,260,1
251231,21,3,単勝,1,180,
251231,21,3,複勝,1,100,
251231,21,3,複勝,3,100,
251231,21,3,２連単,1-3,300,1
251231,21,3,２連複,1-3,170,1
251231,21,3,拡連複,1-3,130,1
251231,21,3,拡連複,1-5,320,6
251231,21,3,拡連複,3-5,240,4
251231,21,3,３連単,1-3-5,920,4
251231,21,3,３連複,1-3-5,240,2
251231,21,4,単勝,1,110,
251231,21,4,複勝,1,100,
251231,21,4,複勝,2,220,
251231,21,4,２連単,1-2,480,3
251231,21,4,２連複,1-2,490,3
251231,21,4,拡連複,1-2,280,4
251231,21,4,拡連複,1-5,320,5
251231,21,4,拡連複,2-5,870,10
251231,21,4,３連単,1-2-5,1710,11
251231,21,4,３連複,1-2-5,810,6
251231,21,5,単勝,3,1510,
251231,21,5,複勝,3,260,
251231,21,5,複勝,6,600,
251231,21,5,２連単,3-6,5080,11
251231,21,5,２連複,3-6,2420,6
251231,21,5,拡連複,3-6,310,4
251231,21,5,拡連複,3-4,450,7
251231,21,5,拡連複,4-6,940,12
251231,21,5,３連単,3-6-4,19270,43
251231,21,5,３連複,3-4-6,3380,11
251231,21,6,単勝,4,580,
251231,21,6,複勝,4,190,
251231,21,6,複勝,5,590,
251231,21,6,２連単,4-5,2720,14
251231,21,6,２連複,4-5,2620,8
251231,21,6,拡連複,4-5,580,10
251231,21,6,拡連複,4-6,510,8
251231,21,6,拡連複,5-6,1710,15
251231,21,6,３連単,4-5-6,8410,36
251231,21,6,３連複,4-5-6,3940,13
251231,21,7,単勝,1,110,
251231,21,7,複勝,1,100,
251231,21,7,複勝,2,160,
251231,21,7,２連単,1-2,240,1
251231,21,7,２連複,1-2,270,1
251231,21,7,拡連複,1-2,130,1
251231,21,7,拡連複,1-3,200,4
251231,21,7,拡連複,2-3,510,10
251231,21,7,３連単,1-2-3,1200,6
251231,21,7,３連複,1-2-3,680,4
251231,21,8,単勝,4,720,
251231,21,8,複勝,4,430,
251231,21,8,複勝,2,190,
251231,21,8,２連単,4-2,5720,19
251231,21,8,２連複,2-4,2120,9
251231,21,8,拡連複,2-4,570,9
251231,21,8,拡連複,3-4,420,5
251231,21,8,拡連複,2-3,490,8
251231,21,8,３連単,4-2-3,18610,65
251231,21,8,３連複,2-3-4,1010,5
251231,21,9,単勝,5,460,
251231,21,9,複勝,5,100,
251231,21,9,複勝,3,250,
251231,21,9,２連単,5-3,1360,7
251231,21,9,２連複,3-5,490,3
251231,21,9,拡連複,3-5,200,3
251231,21,9,拡連複,4-5,840,10
251231,21,9,拡連複,3-4,670,8
251231,21,9,３連単,5-3-4,7620,30
251231,21,9,３連複,3-4-5,1330,5
251231,21,10,単勝,1,110,
251231,21,10,複勝,1,100,
251231,21,10,複勝,4,200,
251231,21,10,２連単,1-4,220,1
251231,21,10,２連複,1-4,260,2
251231,21,10,拡連複,1-4,160,2
251231,21,10,拡連複,1-6,240,5
251231,21,10,拡連複,4-6,280,7
251231,21,10,３連単,1-4-6,720,3
251231,21,10,３連複,1-4-6,280,1
251231,21,11,単勝,2,650,
251231,21,11,複勝,2,100,
251231,21,11,複勝,1,120,
251231,21,11,２連単,2-1,440,2
251231,21,11,２連複,1-2,110,1
251231,21,11,拡連複,1-2,100,1
251231,21,11,拡連複,2-6,410,7
251231,21,11,拡連複,1-6,450,8
251231,21,11,３連単,2-1-6,2060,7
251231,21,11,３連複,1-2-6,510,4
251231,21,12,単勝,1,130,
251231,21,12,複勝,1,100,
251231,21,12,複勝,5,380,
251231,21,12,２連単,1-5,720,4
251231,21,12,２連複,1-5,590,4
251231,21,12,拡連複,1-5,180,2
251231,21,12,拡連複,1-3,200,4
251231,21,12,拡連複,3-5,690,11
251231,21,12,３連単,1-5-3,3040,14
251231,21,12,３連複,1-3-5,930,6
251231,19,1,単勝,2,1300,
251231,19,1,複勝,2,210,
251231,19,1,複勝,1,120,
251231,19,1,２連単,2-1,2470,10
251231,19,1,２連複,1-2,520,3
251231,19,1,拡連複,1-2,270,5
251231,19,1,拡連複,2-3,260,4
251231,19,1,拡連複,1-3,130,1
251231,19,1,３連単,2-1-3,3570,14
251231,19,1,３連複,1-2-3,410,2
251231,19,2,単勝,2,1470,
251231,19,2,複勝,2,220,
251231,19,2,複勝,5,380,
251231,19,2,２連単,2-5,6430,15
251231,19,2,２連複,2-5,7090,10
251231,19,2,拡連複,2-5,850,9
251231,19,2,拡連複,2-3,390,4
251231,19,2,拡連複,3-5,510,6
251231,19,2,３連単,2-5-3,17490,42
251231,19,2,３連複,2-3-5,6030,8
251231,19,3,単勝,3,490,
251231,19,3,複勝,3,150,
251231,19,3,複勝,1,100,
251231,19,3,２連単,3-1,2900,5
251231,19,3,２連複,1-3,200,2
251231,19,3,拡連複,1-3,100,1
251231,19,3,拡連複,3-4,380,6
251231,19,3,拡連複,1-4,130,2
251231,19,3,３連単,3-1-4,6970,14
251231,19,3,３連複,1-3-4,450,2
251231,19,4,単勝,1,100,
251231,19,4,複勝,1,100,
251231,19,4,複勝,2,100,
251231,19,4,２連単,1-2,190,1
251231,19,4,２連複,1-2,180,1
251231,19,4,拡連複,1-2,110,1
251231,19,4,拡連複,1-4,190,4
251231,19,4,拡連複,2-4,240,6
251231,19,4,３連単,1-2-4,910,4
251231,19,4,３連複,1-2-4,620,2
251231,19,5,単勝,2,210,
251231,19,5,複勝,2,120,
251231,19,5,複勝,3,160,
251231,19,5,２連単,2-3,390,2
251231,19,5,２連複,2-3,280,2
251231,19,5,拡連複,2-3,130,1
251231,19,5,拡連複,2-5,290,4
251231,19,5,拡連複,3-5,500,7
251231,19,5,３連単,2-3-5,1490,5
251231,19,5,３連複,2-3-5,980,4
251231,19,6,単勝,1,120,
251231,19,6,複勝,1,100,
251231,19,6,複勝,5,100,
251231,19,6,２連単,1-5,220,1
251231,19,6,２連複,1-5,300,2
251231,19,6,拡連複,1-5,100,1
251231,19,6,拡連複,1-3,150,3
251231,19,6,拡連複,3-5,260,5
251231,19,6,３連単,1-5-3,480,1
251231,19,6,３連複,1-3-5,250,1
251231,19,7,単勝,1,140,
251231,19,7,複勝,1,100,
251231,19,7,複勝,2,120,
251231,19,7,２連単,1-2,260,1
251231,19,7,２連複,1-2,200,1
251231,19,7,拡連複,1-2,100,1
251231,19,7,拡連複,1-4,140,2
251231,19,7,拡連複,2-4,180,4
251231,19,7,３連単,1-2-4,430,1
251231,19,7,３連複,1-2-4,190,1
251231,19,8,単勝,1,110,
251231,19,8,複勝,1,100,
251231,19,8,複勝,2,100,
251231,19,8,２連単,1-2,170,1
251231,19,8,２連複,1-2,130,1
251231,19,8,拡連複,1-2,100,1
251231,19,8,拡連複,1-3,130,3
251231,19,8,拡連複,2-3,130,2
251231,19,8,３連単,1-2-3,220,1
251231,19,8,３連複,1-2-3,150,1
251231,19,9,単勝,1,150,
251231,19,9,複勝,1,140,
251231,19,9,複勝,2,250,
251231,19,9,２連単,1-2,560,3
251231,19,9,２連複,1-2,620,3
251231,19,9,拡連複,1-2,110,2
251231,19,9,拡連複,1-3,100,1
251231,19,9,拡連複,2-3,130,3
251231,19,9,３連単,1-2-3,790,4
251231,19,9,３連複,1-2-3,140,1
251231,19,10,単勝,3,200,
251231,19,10,複勝,3,120,
251231,19,10,複勝,1,100,
251231,19,10,２連単,3-1,510,2
251231,19,10,２連複,1-3,230,1
251231,19,10,拡連複,1-3,120,1
251231,19,10,拡連複,3-5,450,7
251231,19,10,拡連複,1-5,500,8
251231,19,10,３連単,3-1-5,2820,10
251231,19,10,３連複,1-3-5,870,3
251231,19,11,単勝,1,110,
251231,19,11,複勝,1,100,
251231,19,11,複勝,3,170,
251231,19,11,２連単,1-3,400,2
251231,19,11,２連複,1-3,360,3
251231,19,11,拡連複,1-3,110,1
251231,19,11,拡連複,1-2,110,2
251231,19,11,拡連複,2-3,130,3
251231,19,11,３連単,1-3-2,580,2
251231,19,11,３連複,1-2-3,130,1
251231,19,12,単勝,3,230,
251231,19,12,複勝,3,160,
251231,19,12,複勝,5,110,
251231,19,12,２連単,3-5,590,3
251231,19,12,２連複,3-5,410,2
251231,19,12,拡連複,3-5,200,3
251231,19,12,拡連複,1-3,130,1
251231,19,12,拡連複,1-5,230,4
251231,19,12,３連単,3-5-1,1810,4
251231,19,12,３連複,1-3-5,290,1
251231,17,1,単勝,1,100,
251231,17,1,複勝,1,100,
251231,17,1,複勝,3,170,
251231,17,1,２連単,1-3,300,1
251231,17,1,２連複,1-3,180,1
251231,17,1,拡連複,1-3,110,1
251231,17,1,拡連複,1-4,170,3
251231,17,1,拡連複,3-4,430,9
251231,17,1,３連単,1-3-4,590,1
251231,17,1,３連複,1-3-4,390,2
251231,17,2,単勝,2,670,
251231,17,2,複勝,2,150,
251231,17,2,複勝,1,120,
251231,17,2,２連単,2-1,790,4
251231,17,2,２連複,1-2,210,1
251231,17,2,拡連複,1-2,110,2
251231,17,2,拡連複,2-3,110,3
251231,17,2,拡連複,1-3,100,1
251231,17,2,３連単,2-1-3,1220,4
251231,17,2,３連複,1-2-3,140,1
251231,17,3,単勝,1,450,
251231,17,3,複勝,1,190,
251231,17,3,複勝,3,160,
251231,17,3,２連単,1-3,840,4
251231,17,3,２連複,1-3,720,3
251231,17,3,拡連複,1-3,200,3
251231,17,3,拡連複,1-2,140,1
251231,17,3,拡連複,2-3,160,2
251231,17,3,３連単,1-3-2,1580,7
251231,17,3,３連複,1-2-3,160,1
251231,17,4,単勝,4,830,
251231,17,4,複勝,4,180,
251231,17,4,複勝,1,120,
251231,17,4,２連単,4-1,3630,11
251231,17,4,２連複,1-4,1980,7
251231,17,4,拡連複,1-4,510,6
251231,17,4,拡連複,4-6,2140,13
251231,17,4,拡連複,1-6,1100,11
251231,17,4,３連単,4-1-6,36080,70
251231,17,4,３連複,1-4-6,5780,14
251231,17,5,単勝,3,150,
251231,17,5,複勝,3,100,
251231,17,5,複勝,1,100,
251231,17,5,２連単,3-1,280,1
251231,17,5,２連複,1-3,210,1
251231,17,5,拡連複,1-3,120,1
251231,17,5,拡連複,3-5,170,3
251231,17,5,拡連複,1-5,460,7
251231,17,5,３連単,3-1-5,960,3
251231,17,5,３連複,1-3-5,390,3
251231,17,6,単勝,1,110,
251231,17,6,複勝,1,100,
251231,17,6,複勝,3,160,
251231,17,6,２連単,1-3,560,4
251231,17,6,２連複,1-3,570,4
251231,17,6,拡連複,1-3,520,5
251231,17,6,拡連複,1-5,340,4
251231,17,6,拡連複,3-5,2470,15
251231,17,6,３連単,1-3-5,2700,16
251231,17,6,３連複,1-3-5,1930,10
251231,17,7,単勝,4,1370,
251231,17,7,複勝,4,450,
251231,17,7,複勝,2,270,
251231,17,7,２連単,4-2,9350,15
251231,17,7,２連複,2-4,1880,6
251231,17,7,拡連複,2-4,390,7
251231,17,7,拡連複,3-4,340,6
251231,17,7,拡連複,2-3,170,2
251231,17,7,３連単,4-2-3,24600,46
251231,17,7,３連複,2-3-4,1630,5
251231,17,8,単勝,1,110,
251231,17,8,複勝,1,100,
251231,17,8,複勝,4,110,
251231,17,8,２連単,1-4,270,1
251231,17,8,２連複,1-4,170,1
251231,17,8,拡連複,1-4,100,1
251231,17,8,拡連複,1-3,100,2
251231,17,8,拡連複,3-4,160,4
251231,17,8,３連単,1-4-3,510,1
251231,17,8,３連複,1-3-4,220,1
251231,17,9,単勝,4,300,
251231,17,9,複勝,4,100,
251231,17,9,複勝,1,100,
251231,17,9,２連単,4-1,1240,7
251231,17,9,２連複,1-4,570,3
251231,17,9,拡連複,1-4,220,5
251231,17,9,拡連複,3-4,340,6
251231,17,9,拡連複,1-3,220,4
251231,17,9,３連単,4-1-3,5120,22
251231,17,9,３連複,1-3-4,440,2
251231,17,10,単勝,1,110,
251231,17,10,複勝,1,110,
251231,17,10,複勝,5,980,
251231,17,10,２連単,1-5,1190,5
251231,17,10,２連複,1-5,1100,4
251231,17,10,拡連複,1-5,160,3
251231,17,10,拡連複,1-3,150,1
251231,17,10,拡連複,3-5,560,9
251231,17,10,３連単,1-5-3,2570,9
251231,17,10,３連複,1-3-5,500,3
251231,17,11,単勝,1,160,
251231,17,11,複勝,1,150,
251231,17,11,複勝,6,1280,
251231,17,11,２連単,1-6,6550,12
251231,17,11,２連複,1-6,7680,10
251231,17,11,拡連複,1-6,1150,9
251231,17,11,拡連複,1-4,320,4
251231,17,11,拡連複,4-6,2360,11
251231,17,11,３連単,1-6-4,69860,62
251231,17,11,３連複,1-4-6,13090,12
251231,17,12,単勝,1,140,
251231,17,12,複勝,1,210,
251231,17,12,複勝,6,1030,
251231,17,12,２連単,1-6,1500,6
251231,17,12,２連複,1-6,950,4
251231,17,12,拡連複,1-6,300,6
251231,17,12,拡連複,1-2,150,1
251231,17,12,拡連複,2-6,520,9
251231,17,12,３連単,1-6-2,8690,29
251231,17,12,３連複,1-2-6,1060,5
251231,16,1,単勝,1,270,
251231,16,1,複勝,1,170,
251231,16,1,複勝,4,270,
251231,16,1,２連単,1-4,1730,5
251231,16,1,２連複,1-4,780,3
251231,16,1,拡連複,1-4,400,4
251231,16,1,拡連複,1-5,1050,11
251231,16,1,拡連複,4-5,2800,14
251231,16,1,３連単,1-4-5,15730,48
251231,16,1,３連複,1-4-5,4740,17
251231,16,2,単勝,5,5060,
251231,16,2,複勝,5,970,
251231,16,2,複勝,6,150,
251231,16,2,２連単,5-6,6780,20
251231,16,2,２連複,5-6,3940,12
251231,16,2,拡連複,5-6,400,7
251231,16,2,拡連複,1-5,560,9
251231,16,2,拡連複,1-6,210,2
251231,16,2,３連単,5-6-1,16810,55
251231,16,2,３連複,1-5-6,1780,9
251231,16,3,単勝,3,500,
251231,16,3,複勝,3,600,
251231,16,3,複勝,4,260,
251231,16,3,２連単,3-4,4220,15
251231,16,3,２連複,3-4,1900,10
251231,16,3,拡連複,3-4,650,12
251231,16,3,拡連複,2-3,430,7
251231,16,3,拡連複,2-4,190,2
251231,16,3,３連単,3-4-2,7120,28
251231,16,3,３連複,2-3-4,740,2
251231,16,4,単勝,1,110,
251231,16,4,複勝,1,100,
251231,16,4,複勝,6,480,
251231,16,4,２連単,1-6,1550,5
251231,16,4,２連複,1-6,1080,4
251231,16,4,拡連複,1-6,360,6
251231,16,4,拡連複,1-4,150,2
251231,16,4,拡連複,4-6,690,9
251231,16,4,３連単,1-6-4,4320,12
251231,16,4,３連複,1-4-6,930,6
251231,16,5,単勝,1,100,
251231,16,5,複勝,1,100,
251231,16,5,複勝,5,410,
251231,16,5,２連単,1-5,890,3
251231,16,5,２連複,1-5,760,2
251231,16,5,拡連複,1-5,160,2
251231,16,5,拡連複,1-2,130,1
251231,16,5,拡連複,2-5,270,6
251231,16,5,３連単,1-5-2,1540,5
251231,16,5,３連複,1-2-5,310,2
251231,16,6,単勝,6,1820,
251231,16,6,複勝,6,210,
251231,16,6,複勝,5,170,
251231,16,6,２連単,6-5,4480,13
251231,16,6,２連複,5-6,1450,5
251231,16,6,拡連複,5-6,400,8
251231,16,6,拡連複,1-6,380,6
251231,16,6,拡連複,1-5,110,1
251231,16,6,３連単,6-5-1,20340,52
251231,16,6,３連複,1-5-6,790,4
251231,16,7,単勝,1,230,
251231,16,7,複勝,1,200,
251231,16,7,複勝,2,340,
251231,16,7,２連単,1-2,1290,7
251231,16,7,２連複,1-2,780,5
251231,16,7,拡連複,1-2,380,8
251231,16,7,拡連複,1-5,160,2
251231,16,7,拡連複,2-5,310,6
251231,16,7,３連単,1-2-5,2740,11
251231,16,7,３連複,1-2-5,700,3
251231,16,8,単勝,1,200,
251231,16,8,複勝,1,100,
251231,16,8,複勝,3,100,
251231,16,8,２連単,1-3,270,1
251231,16,8,２連複,1-3,220,1
251231,16,8,拡連複,1-3,140,3
251231,16,8,拡連複,1-4,110,2
251231,16,8,拡連複,3-4,110,1
251231,16,8,３連単,1-3-4,560,1
251231,16,8,３連複,1-3-4,210,1
251231,16,9,単勝,2,170,
251231,16,9,複勝,2,120,
251231,16,9,複勝,4,300,
251231,16,9,２連単,2-4,2050,7
251231,16,9,２連複,2-4,1270,4
251231,16,9,拡連複,2-4,350,6
251231,16,9,拡連複,1-2,130,1
251231,16,9,拡連複,1-4,190,4
251231,16,9,３連単,2-4-1,4410,14
251231,16,9,３連複,1-2-4,470,2
251231,16,10,単勝,1,250,
251231,16,10,複勝,1,130,
251231,16,10,複勝,2,100,
251231,16,10,２連単,1-2,600,3
251231,16,10,２連複,1-2,270,1
251231,16,10,拡連複,1-2,230,3
251231,16,10,拡連複,1-4,290,6
251231,16,10,拡連複,2-4,240,4
251231,16,10,３連単,1-2-4,2800,11
251231,16,10,３連複,1-2-4,730,4
251231,16,11,単勝,1,130,
251231,16,11,複勝,1,100,
251231,16,11,複勝,5,160,
251231,16,11,２連単,1-5,430,2
251231,16,11,２連複,1-5,380,2
251231,16,11,拡連複,1-5,170,3
251231,16,11,拡連複,1-3,120,1
251231,16,11,拡連複,3-5,190,4
251231,16,11,３連単,1-5-3,730,2
251231,16,11,３連複,1-3-5,220,1
251231,16,12,単勝,1,110,
251231,16,12,複勝,1,100,
251231,16,12,複勝,2,130,
251231,16,12,２連単,1-2,200,1
251231,16,12,２連複,1-2,150,1
251231,16,12,拡連複,1-2,130,2
251231,16,12,拡連複,1-4,160,3
251231,16,12,拡連複,2-4,120,1
251231,16,12,３連単,1-2-4,450,1
251231,16,12,３連複,1-2-4,260,1
251231,15,1,単勝,3,370,
251231,15,1,複勝,3,150,
251231,15,1,複勝,1,100,
251231,15,1,２連単,3-1,720,3
251231,15,1,２連複,1-3,260,1
251231,15,1,拡連複,1-3,120,2
251231,15,1,拡連複,3-4,120,1
251231,15,1,拡連複,1-4,130,3
251231,15,1,３連単,3-1-4,1250,2
251231,15,1,３連複,1-3-4,230,1
