hd,jcd,rno,shiki,combo,payout,ninki
260430,22,6,拡連複,3-6,220,3
260430,22,6,拡連複,2-6,420,7
260430,22,6,拡連複,2-3,440,8
260430,22,6,３連単,6-3-2,3700,16
260430,22,6,３連複,2-3-6,950,4
260430,22,7,単勝,1,140,
260430,22,7,複勝,1,100,
260430,22,7,複勝,3,100,
260430,22,7,２連単,1-3,290,1
260430,22,7,２連複,1-3,130,1
260430,22,7,拡連複,1-3,110,1
260430,22,7,拡連複,1-2,110,2
260430,22,7,拡連複,2-3,250,5
260430,22,7,３連単,1-3-2,530,1
260430,22,7,３連複,1-2-3,190,1
260430,22,8,単勝,1,130,
260430,22,8,複勝,1,100,
260430,22,8,複勝,2,210,
260430,22,8,２連単,1-2,420,3
260430,22,8,２連複,1-2,340,3
260430,22,8,拡連複,1-2,160,3
260430,22,8,拡連複,1-3,130,1
260430,22,8,拡連複,2-3,340,7
260430,22,8,３連単,1-2-3,880,4
260430,22,8,３連複,1-2-3,280,1
260430,22,9,単勝,1,240,
260430,22,9,複勝,1,100,
260430,22,9,複勝,3,130,
260430,22,9,２連単,1-3,260,1
260430,22,9,２連複,1-3,350,2
260430,22,9,拡連複,1-3,100,1
260430,22,9,拡連複,1-6,150,2
260430,22,9,拡連複,3-6,280,5
260430,22,9,３連単,1-3-6,740,2
260430,22,9,３連複,1-3-6,430,3
260430,22,10,単勝,1,170,
260430,22,10,複勝,1,100,
260430,22,10,複勝,2,200,
260430,22,10,２連単,1-2,490,2
260430,22,10,２連複,1-2,290,1
260430,22,10,拡連複,1-2,160,2
260430,22,10,拡連複,1-3,300,6
260430,22,10,拡連複,2-3,250,5
260430,22,10,３連単,1-2-3,1510,4
260430,22,10,３連複,1-2-3,540,3
260430,22,11,単勝,1,150,
260430,22,11,複勝,1,130,
260430,22,11,複勝,4,110,
260430,22,11,２連単,1-4,430,2
260430,22,11,２連複,1-4,260,2
260430,22,11,拡連複,1-4,160,2
260430,22,11,拡連複,1-5,250,4
260430,22,11,拡連複,4-5,370,6
260430,22,11,３連単,1-4-5,1680,5
260430,22,11,３連複,1-4-5,760,2
260430,22,12,単勝,1,110,
260430,22,12,複勝,1,110,
260430,22,12,複勝,5,590,
260430,22,12,２連単,1-5,730,4
260430,22,12,２連複,1-5,670,3
260430,22,12,拡連複,1-5,170,2
260430,22,12,拡連複,1-2,120,1
260430,22,12,拡連複,2-5,430,8
260430,22,12,３連単,1-5-2,1520,6
260430,22,12,３連複,1-2-5,390,2
260430,21,1,単勝,1,100,
260430,21,1,複勝,1,100,
260430,21,1,複勝,2,150,
260430,21,1,２連単,1-2,180,1
260430,21,1,２連複,1-2,200,1
260430,21,1,拡連複,1-2,100,1
260430,21,1,拡連複,1-3,130,2
260430,21,1,拡連複,2-3,150,3
260430,21,1,３連単,1-2-3,360,1
260430,21,1,３連複,1-2-3,230,1
260430,21,2,単勝,1,110,
260430,21,2,複勝,1,100,
260430,21,2,複勝,4,130,
260430,21,2,２連単,1-4,340,2
260430,21,2,２連複,1-4,300,1
260430,21,2,拡連複,1-4,120,1
260430,21,2,拡連複,1-2,220,4
260430,21,2,拡連複,2-4,240,6
260430,21,2,３連単,1-4-2,820,2
260430,21,2,３連複,1-2-4,330,1
260430,21,3,単勝,1,100,
260430,21,3,複勝,1,100,
260430,21,3,複勝,5,150,
260430,21,3,２連単,1-5,260,1
260430,21,3,２連複,1-5,190,1
260430,21,3,拡連複,1-5,110,1
260430,21,3,拡連複,1-2,230,4
260430,21,3,拡連複,2-5,270,5
260430,21,3,３連単,1-5-2,760,3
260430,21,3,３連複,1-2-5,470,2
260430,21,4,単勝,1,100,
260430,21,4,複勝,1,100,
260430,21,4,複勝,4,150,
260430,21,4,２連単,1-4,240,1
260430,21,4,２連複,1-4,190,1
260430,21,4,拡連複,1-4,130,1
260430,21,4,拡連複,1-3,220,4
260430,21,4,拡連複,3-4,610,7
260430,21,4,３連単,1-4-3,720,3
260430,21,4,３連複,1-3-4,380,2
260430,21,5,単勝,1,140,
260430,21,5,複勝,1,100,
260430,21,5,複勝,3,150,
260430,21,5,２連単,1-3,260,1
260430,21,5,２連複,1-3,170,1
260430,21,5,拡連複,1-3,120,1
260430,21,5,拡連複,1-5,120,2
260430,21,5,拡連複,3-5,210,4
260430,21,5,３連単,1-3-5,570,1
260430,21,5,３連複,1-3-5,230,1
260430,21,6,単勝,5,510,
260430,21,6,複勝,5,190,
260430,21,6,複勝,3,110,
260430,21,6,２連単,5-3,820,2
260430,21,6,２連複,3-5,200,1
260430,21,6,拡連複,3-5,170,2
260430,21,6,拡連複,4-5,660,8
260430,21,6,拡連複,3-4,440,7
260430,21,6,３連単,5-3-4,2720,10
260430,21,6,３連複,3-4-5,560,3
260430,21,7,単勝,1,190,
260430,21,7,複勝,1,110,
260430,21,7,複勝,3,140,
260430,21,7,２連単,1-3,450,1
260430,21,7,２連複,1-3,280,1
260430,21,7,拡連複,1-3,200,2
260430,21,7,拡連複,1-6,400,7
260430,21,7,拡連複,3-6,260,4
260430,21,7,３連単,1-3-6,2670,5
260430,21,7,３連複,1-3-6,1120,4
260430,21,8,単勝,4,530,
260430,21,8,複勝,4,260,
260430,21,8,複勝,3,180,
260430,21,8,２連単,4-3,5520,11
260430,21,8,２連複,3-4,1290,6
260430,21,8,拡連複,3-4,210,4
260430,21,8,拡連複,1-4,290,6
260430,21,8,拡連複,1-3,180,2
260430,21,8,３連単,4-3-1,17270,46
260430,21,8,３連複,1-3-4,830,5
260430,21,9,単勝,1,280,
260430,21,9,複勝,1,100,
260430,21,9,複勝,3,100,
260430,21,9,２連単,1-3,230,1
260430,21,9,２連複,1-3,120,1
260430,21,9,拡連複,1-3,120,1
260430,21,9,拡連複,1-6,390,8
260430,21,9,拡連複,3-6,340,7
260430,21,9,３連単,1-3-6,1040,5
260430,21,9,３連複,1-3-6,590,3
260430,21,10,単勝,1,160,
260430,21,10,複勝,1,100,
260430,21,10,複勝,2,120,
260430,21,10,２連単,1-2,240,1
260430,21,10,２連複,1-2,210,1
260430,21,10,拡連複,1-2,110,2
260430,21,10,拡連複,1-3,130,3
260430,21,10,拡連複,2-3,100,1
260430,21,10,３連単,1-2-3,410,1
260430,21,10,３連複,1-2-3,220,1
260430,21,11,単勝,1,130,
260430,21,11,複勝,1,100,
260430,21,11,複勝,4,250,
260430,21,11,２連単,1-4,610,3
260430,21,11,２連複,1-4,700,4
260430,21,11,拡連複,1-4,250,4
260430,21,11,拡連複,1-2,160,1
260430,21,11,拡連複,2-4,430,8
260430,21,11,３連単,1-4-2,2050,7
260430,21,11,３連複,1-2-4,560,3
260430,21,12,単勝,2,630,
260430,21,12,複勝,2,1370,
260430,21,12,複勝,4,1370,
260430,21,12,２連単,2-4,5380,11
260430,21,12,２連複,2-4,2200,6
260430,21,12,拡連複,2-4,210,5
260430,21,12,拡連複,1-2,110,2
260430,21,12,拡連複,1-4,100,1
260430,21,12,３連単,2-4-1,14810,28
260430,21,12,３連複,1-2-4,240,1
260430,19,1,単勝,6,310,
260430,19,1,複勝,6,110,
260430,19,1,複勝,1,110,
260430,19,1,２連単,6-1,4630,15
260430,19,1,２連複,1-6,780,4
260430,19,1,拡連複,1-6,370,6
260430,19,1,拡連複,4-6,1630,12
260430,19,1,拡連複,1-4,1630,12
260430,19,1,３連単,6-1-4,54940,86
260430,19,1,３連複,1-4-6,3500,13
260430,19,2,単勝,2,700,
260430,19,2,複勝,2,110,
260430,19,2,複勝,1,100,
260430,19,2,２連単,2-1,1210,4
260430,19,2,２連複,1-2,300,2
260430,19,2,拡連複,1-2,130,1
260430,19,2,拡連複,2-3,200,5
260430,19,2,拡連複,1-3,160,2
260430,19,2,３連単,2-1-3,2120,7
260430,19,2,３連複,1-2-3,300,1
260430,19,3,単勝,1,170,
260430,19,3,複勝,1,120,
260430,19,3,複勝,2,150,
260430,19,3,２連単,1-2,890,6
260430,19,3,２連複,1-2,680,2
260430,19,3,拡連複,1-2,150,2
260430,19,3,拡連複,1-3,100,1
260430,19,3,拡連複,2-3,160,3
260430,19,3,３連単,1-2-3,1070,2
260430,19,3,３連複,1-2-3,210,1
260430,19,4,単勝,3,240,
260430,19,4,複勝,3,120,
260430,19,4,複勝,2,100,
260430,19,4,２連単,3-2,740,5
260430,19,4,２連複,2-3,210,1
260430,19,4,拡連複,2-3,110,1
260430,19,4,拡連複,1-3,110,2
260430,19,4,拡連複,1-2,170,3
260430,19,4,３連単,3-2-1,1180,6
260430,19,4,３連複,1-2-3,150,1
260430,19,5,単勝,1,150,
260430,19,5,複勝,1,110,
260430,19,5,複勝,3,250,
260430,19,5,２連単,1-3,650,4
260430,19,5,２連複,1-3,450,2
260430,19,5,拡連複,1-3,290,4
260430,19,5,拡連複,1-6,850,11
260430,19,5,拡連複,3-6,1320,14
260430,19,5,３連単,1-3-6,15090,32
260430,19,5,３連複,1-3-6,7780,13
260430,19,6,単勝,4,180,
260430,19,6,複勝,4,200,
260430,19,6,複勝,2,180,
260430,19,6,２連単,4-2,660,3
260430,19,6,２連複,2-4,700,4
260430,19,6,拡連複,2-4,150,1
260430,19,6,拡連複,4-6,270,6
260430,19,6,拡連複,2-6,410,8
260430,19,6,３連単,4-2-6,1560,4
260430,19,6,３連複,2-4-6,480,3
260430,19,7,単勝,6,120,
260430,19,7,複勝,6,200,
260430,19,7,複勝,4,290,
260430,19,7,２連単,6-4,1250,6
260430,19,7,２連複,4-6,820,4
260430,19,7,拡連複,4-6,210,4
260430,19,7,拡連複,1-6,140,1
260430,19,7,拡連複,1-4,420,7
260430,19,7,３連単,6-4-1,3270,14
260430,19,7,３連複,1-4-6,730,3
260430,19,8,単勝,1,170,
260430,19,8,複勝,1,100,
260430,19,8,複勝,4,120,
260430,19,8,２連単,1-4,160,1
260430,19,8,２連複,1-4,160,1
260430,19,8,拡連複,1-4,120,1
260430,19,8,拡連複,1-5,210,4
260430,19,8,拡連複,4-5,180,2
260430,19,8,３連単,1-4-5,570,1
260430,19,8,３連複,1-4-5,280,1
260430,19,9,単勝,1,140,
260430,19,9,複勝,1,210,
260430,19,9,複勝,5,1780,
260430,19,9,２連単,1-5,2320,7
260430,19,9,２連複,1-5,1110,5
260430,19,9,拡連複,1-5,340,5
260430,19,9,拡連複,1-3,160,2
260430,19,9,拡連複,3-5,590,9
260430,19,9,３連単,1-5-3,5210,17
260430,19,9,３連複,1-3-5,550,3
260430,19,10,単勝,1,120,
260430,19,10,複勝,1,120,
260430,19,10,複勝,4,620,
260430,19,10,２連単,1-4,1140,5
260430,19,10,２連複,1-4,1100,5
260430,19,10,拡連複,1-4,390,5
260430,19,10,拡連複,1-2,200,3
260430,19,10,拡連複,2-4,610,10
260430,19,10,３連単,1-4-2,3550,16
260430,19,10,３連複,1-2-4,890,5
260430,19,11,単勝,4,2770,
260430,19,11,複勝,4,3540,
260430,19,11,複勝,5,4350,
260430,19,11,２連単,4-5,21990,19
260430,19,11,２連複,4-5,8470,12
260430,19,11,拡連複,4-5,1740,14
260430,19,11,拡連複,1-4,370,5
260430,19,11,拡連複,1-5,290,3
260430,19,11,３連単,4-5-1,100190,65
260430,19,11,３連複,1-4-5,3850,9
260430,19,12,単勝,1,150,
260430,19,12,複勝,1,110,
260430,19,12,複勝,2,110,
260430,19,12,２連単,1-2,560,3
260430,19,12,２連複,1-2,440,2
260430,19,12,拡連複,1-2,230,4
260430,19,12,拡連複,1-5,270,5
260430,19,12,拡連複,2-5,860,14
260430,19,12,３連単,1-2-5,3170,12
260430,19,12,３連複,1-2-5,1240,8
260430,18,1,単勝,1,100,
260430,18,1,複勝,1,100,
260430,18,1,複勝,2,220,
260430,18,1,２連単,1-2,250,1
260430,18,1,２連複,1-2,180,1
260430,18,1,拡連複,1-2,130,1
260430,18,1,拡連複,1-3,130,2
260430,18,1,拡連複,2-3,220,5
260430,18,1,３連単,1-2-3,560,1
260430,18,1,３連複,1-2-3,320,1
260430,18,2,単勝,5,1580,
260430,18,2,複勝,5,430,
260430,18,2,複勝,2,220,
260430,18,2,２連単,5-2,16400,23
260430,18,2,２連複,2-5,5020,8
260430,18,2,拡連複,2-5,330,6
260430,18,2,拡連複,1-5,200,3
260430,18,2,拡連複,1-2,150,2
260430,18,2,３連単,5-2-1,28540,41
260430,18,2,３連複,1-2-5,520,2
260430,18,3,単勝,1,430,
260430,18,3,複勝,1,120,
260430,18,3,複勝,3,100,
260430,18,3,２連単,1-3,380,2
260430,18,3,２連複,1-3,190,1
260430,18,3,拡連複,1-3,160,2
260430,18,3,拡連複,1-2,220,5
260430,18,3,拡連複,2-3,160,3
260430,18,3,３連単,1-3-2,770,1
260430,18,3,３連複,1-2-3,240,1
260430,18,4,単勝,1,120,
260430,18,4,複勝,1,100,
260430,18,4,複勝,2,140,
260430,18,4,２連単,1-2,240,1
260430,18,4,２連複,1-2,170,1
260430,18,4,拡連複,1-2,120,1
260430,18,4,拡連複,1-5,280,6
260430,18,4,拡連複,2-5,730,9
260430,18,4,３連単,1-2-5,1730,6
260430,18,4,３連複,1-2-5,910,4
260430,18,5,単勝,1,260,
260430,18,5,複勝,1,100,
260430,18,5,複勝,2,260,
260430,18,5,２連単,1-2,470,2
260430,18,5,２連複,1-2,370,2
260430,18,5,拡連複,1-2,150,2
260430,18,5,拡連複,1-6,800,9
260430,18,5,拡連複,2-6,1420,13
260430,18,5,３連単,1-2-6,7480,24
260430,18,5,３連複,1-2-6,3680,10
260430,18,6,単勝,1,210,
260430,18,6,複勝,1,150,
260430,18,6,複勝,4,100,
260430,18,6,２連単,1-4,390,1
260430,18,6,２連複,1-4,430,3
260430,18,6,拡連複,1-4,320,5
260430,18,6,拡連複,1-2,380,8
260430,18,6,拡連複,2-4,380,8
260430,18,6,３連単,1-4-2,1900,6
260430,18,6,３連複,1-2-4,1170,5
260430,18,7,単勝,1,180,
260430,18,7,複勝,1,100,
260430,18,7,複勝,2,120,
260430,18,7,２連単,1-2,180,1
260430,18,7,２連複,1-2,240,2
260430,18,7,拡連複,1-2,100,1
260430,18,7,拡連複,1-3,300,5
260430,18,7,拡連複,2-3,250,4
260430,18,7,３連単,1-2-3,780,3
260430,18,7,３連複,1-2-3,420,2
260430,18,8,単勝,2,1680,
260430,18,8,複勝,2,250,
260430,18,8,複勝,1,110,
260430,18,8,２連単,2-1,2850,9
260430,18,8,２連複,1-2,560,3
260430,18,8,拡連複,1-2,240,4
260430,18,8,拡連複,2-3,400,8
260430,18,8,拡連複,1-3,140,1
260430,18,8,３連単,2-1-3,8600,31
260430,18,8,３連複,1-2-3,690,3
260430,18,9,単勝,1,100,
260430,18,9,複勝,1,100,
260430,18,9,複勝,2,100,
260430,18,9,２連単,1-2,300,1
260430,18,9,２連複,1-2,240,1
260430,18,9,拡連複,1-2,130,2
260430,18,9,拡連複,1-3,130,1
260430,18,9,拡連複,2-3,210,5
260430,18,9,３連単,1-2-3,620,2
260430,18,9,３連複,1-2-3,310,1
260430,18,10,単勝,2,140,
260430,18,10,複勝,2,100,
260430,18,10,複勝,1,120,
260430,18,10,２連単,2-1,280,1
260430,18,10,２連複,1-2,220,1
260430,18,10,拡連複,1-2,170,2
260430,18,10,拡連複,2-5,190,3
260430,18,10,拡連複,1-5,390,7
260430,18,10,３連単,2-1-5,1210,2
260430,18,10,３連複,1-2-5,400,1
260430,18,11,単勝,1,110,
260430,18,11,複勝,1,110,
260430,18,11,複勝,2,100,
260430,18,11,２連単,1-2,190,1
260430,18,11,２連複,1-2,180,1
260430,18,11,拡連複,1-2,180,3
260430,18,11,拡連複,1-4,490,7
260430,18,11,拡連複,2-4,130,2
260430,18,11,３連単,1-2-4,640,1
260430,18,11,３連複,1-2-4,360,3
260430,18,12,単勝,1,110,
260430,18,12,複勝,1,100,
260430,18,12,複勝,2,300,
260430,18,12,２連単,1-2,590,3
260430,18,12,２連複,1-2,480,3
260430,18,12,拡連複,1-2,200,4
260430,18,12,拡連複,1-3,140,2
260430,18,12,拡連複,2-3,350,7
260430,18,12,３連単,1-2-3,1350,6
260430,18,12,３連複,1-2-3,750,5
260430,17,1,単勝,1,100,
260430,17,1,複勝,1,100,
260430,17,1,複勝,4,170,
260430,17,1,２連単,1-4,250,1
260430,17,1,２連複,1-4,230,1
260430,17,1,拡連複,1-4,140,2
260430,17,1,拡連複,1-3,140,3
260430,17,1,拡連複,3-4,260,5
260430,17,1,３連単,1-4-3,710,2
260430,17,1,３連複,1-3-4,270,1
260430,17,2,単勝,2,120,
260430,17,2,複勝,2,120,
260430,17,2,複勝,1,140,
260430,17,2,２連単,2-1,270,1
260430,17,2,２連複,1-2,170,1
260430,17,2,拡連複,1-2,120,1
260430,17,2,拡連複,2-6,330,6
260430,17,2,拡連複,1-6,560,9
260430,17,2,３連単,2-1-6,2280,8
260430,17,2,３連複,1-2-6,1240,5
260430,17,3,単勝,2,110,
260430,17,3,複勝,2,140,
260430,17,3,複勝,1,120,
260430,17,3,２連単,2-1,720,2
260430,17,3,２連複,1-2,240,1
260430,17,3,拡連複,1-2,110,1
260430,17,3,拡連複,2-3,180,5
260430,17,3,拡連複,1-3,170,4
260430,17,3,３連単,2-1-3,2350,10
260430,17,3,３連複,1-2-3,520,3
260430,17,4,単勝,5,190,
260430,17,4,複勝,5,130,
260430,17,4,複勝,2,170,
260430,17,4,２連単,5-2,2090,9
260430,17,4,２連複,2-5,1430,5
260430,17,4,拡連複,2-5,180,3
260430,17,4,拡連複,1-5,230,4
260430,17,4,拡連複,1-2,260,5
260430,17,4,３連単,5-2-1,5170,18
260430,17,4,３連複,1-2-5,460,2
260430,17,5,単勝,1,110,
260430,17,5,複勝,1,100,
260430,17,5,複勝,2,250,
260430,17,5,２連単,1-2,400,2
260430,17,5,２連複,1-2,300,2
260430,17,5,拡連複,1-2,150,2
260430,17,5,拡連複,1-4,110,1
260430,17,5,拡連複,2-4,180,3
260430,17,5,３連単,1-2-4,790,2
260430,17,5,３連複,1-2-4,370,1
260430,17,6,単勝,1,400,
260430,17,6,複勝,1,120,
260430,17,6,複勝,2,110,
260430,17,6,２連単,1-2,310,1
260430,17,6,２連複,1-2,210,1
260430,17,6,拡連複,1-2,130,2
260430,17,6,拡連複,1-3,170,3
260430,17,6,拡連複,2-3,110,1
260430,17,6,３連単,1-2-3,500,1
260430,17,6,３連複,1-2-3,110,1
260430,17,7,単勝,5,410,
260430,17,7,複勝,5,120,
260430,17,7,複勝,2,100,
260430,17,7,２連単,5-2,640,3
260430,17,7,２連複,2-5,520,3
260430,17,7,拡連複,2-5,110,1
260430,17,7,拡連複,1-5,130,3
260430,17,7,拡連複,1-2,120,2
260430,17,7,３連単,5-2-1,1240,5
260430,17,7,３連複,1-2-5,160,1
260430,17,8,単勝,1,270,
260430,17,8,複勝,1,180,
260430,17,8,複勝,6,300,
260430,17,8,２連単,1-6,3350,11
260430,17,8,２連複,1-6,4520,8
260430,17,8,拡連複,1-6,320,7
260430,17,8,拡連複,1-2,120,1
260430,17,8,拡連複,2-6,270,6
260430,17,8,３連単,1-6-2,3650,17
260430,17,8,３連複,1-2-6,410,2
260430,17,9,単勝,1,210,
260430,17,9,複勝,1,100,
260430,17,9,複勝,3,130,
260430,17,9,２連単,1-3,160,1
260430,17,9,２連複,1-3,200,2
260430,17,9,拡連複,1-3,140,1
260430,17,9,拡連複,1-4,250,4
260430,17,9,拡連複,3-4,490,8
260430,17,9,３連単,1-3-4,780,4
260430,17,9,３連複,1-3-4,520,3
260430,17,10,単勝,1,150,
260430,17,10,複勝,1,120,
260430,17,10,複勝,2,320,
260430,17,10,２連単,1-2,520,2
260430,17,10,２連複,1-2,510,2
260430,17,10,拡連複,1-2,150,2
260430,17,10,拡連複,1-3,100,1
260430,17,10,拡連複,2-3,240,7
260430,17,10,３連単,1-2-3,780,3
260430,17,10,３連複,1-2-3,220,1
260430,17,11,単勝,3,290,
260430,17,11,複勝,3,100,
260430,17,11,複勝,1,100,
260430,17,11,２連単,3-1,820,4
260430,17,11,２連複,1-3,240,1
260430,17,11,拡連複,1-3,130,2
260430,17,11,拡連複,3-4,190,4
260430,17,11,拡連複,1-4,130,2
260430,17,11,３連単,3-1-4,2420,10
260430,17,11,３連複,1-3-4,320,1
260430,17,12,単勝,1,100,
260430,17,12,複勝,1,100,
260430,17,12,複勝,2,100,
260430,17,12,２連単,1-2,190,1
260430,17,12,２連複,1-2,240,1
260430,17,12,拡連複,1-2,120,1
260430,17,12,拡連複,1-6,250,4
260430,17,12,拡連複,2-6,680,11
260430,17,12,３連単,1-2-6,1290,5
260430,17,12,３連複,1-2-6,700,3
260430,15,1,単勝,2,550,
260430,15,1,複勝,2,150,
260430,15,1,複勝,6,360,
260430,15,1,２連単,2-6,2900,10
260430,15,1,２連複,2-6,1380,6
260430,15,1,拡連複,2-6,200,3
260430,15,1,拡連複,1-2,250,5
260430,15,1,拡連複,1-6,290,6
260430,15,1,３連単,2-6-1,6450,26
260430,15,1,３連複,1-2-6,570,4
260430,15,2,単勝,3,850,
260430,15,2,複勝,3,100,
260430,15,2,複勝,1,170,
260430,15,2,２連単,3-1,2410,9
260430,15,2,２連複,1-3,790,3
