hd,jcd,rno,shiki,combo,payout,ninki
260630,24,10,２連複,1-2,150,1
260630,24,10,拡連複,1-2,150,1
260630,24,10,拡連複,1-3,180,3
260630,24,10,拡連複,2-3,230,5
260630,24,10,３連単,1-2-3,550,1
260630,24,10,３連複,1-2-3,300,1
260630,24,11,単勝,1,100,
260630,24,11,複勝,1,100,
260630,24,11,複勝,3,160,
260630,24,11,２連単,1-3,230,2
260630,24,11,２連複,1-3,160,1
260630,24,11,拡連複,1-3,110,2
260630,24,11,拡連複,1-2,100,1
260630,24,11,拡連複,2-3,120,3
260630,24,11,３連単,1-3-2,380,2
260630,24,11,３連複,1-2-3,170,1
260630,24,12,単勝,1,120,
260630,24,12,複勝,1,100,
260630,24,12,複勝,5,280,
260630,24,12,２連単,1-5,500,2
260630,24,12,２連複,1-5,410,2
260630,24,12,拡連複,1-5,320,8
260630,24,12,拡連複,1-2,260,3
260630,24,12,拡連複,2-5,1080,12
260630,24,12,３連単,1-5-2,1760,7
260630,24,12,３連複,1-2-5,560,2
260630,23,1,単勝,1,100,
260630,23,1,複勝,1,160,
260630,23,1,複勝,3,680,
260630,23,1,２連単,1-3,280,1
260630,23,1,２連複,1-3,340,2
260630,23,1,拡連複,1-3,170,1
260630,23,1,拡連複,1-5,280,5
260630,23,1,拡連複,3-5,550,10
260630,23,1,３連単,1-3-5,1060,4
260630,23,1,３連複,1-3-5,790,4
260630,23,2,単勝,1,100,
260630,23,2,複勝,1,100,
260630,23,2,複勝,4,210,
260630,23,2,２連単,1-4,540,2
260630,23,2,２連複,1-4,1160,3
260630,23,2,拡連複,1-4,130,2
260630,23,2,拡連複,1-2,130,1
260630,23,2,拡連複,2-4,240,6
260630,23,2,３連単,1-4-2,890,3
260630,23,2,３連複,1-2-4,250,1
260630,23,3,単勝,4,420,
260630,23,3,複勝,4,230,
260630,23,3,複勝,3,120,
260630,23,3,２連単,4-3,1070,6
260630,23,3,２連複,3-4,640,3
260630,23,3,拡連複,3-4,140,1
260630,23,3,拡連複,4-6,790,9
260630,23,3,拡連複,3-6,450,8
260630,23,3,３連単,4-3-6,6700,28
260630,23,3,３連複,3-4-6,1240,7
260630,23,4,単勝,1,270,
260630,23,4,複勝,1,170,
260630,23,4,複勝,4,110,
260630,23,4,２連単,1-4,650,4
260630,23,4,２連複,1-4,630,4
260630,23,4,拡連複,1-4,160,3
260630,23,4,拡連複,1-2,260,4
260630,23,4,拡連複,2-4,130,1
260630,23,4,３連単,1-4-2,1430,3
260630,23,4,３連複,1-2-4,370,2
260630,23,5,単勝,2,820,
260630,23,5,複勝,2,310,
260630,23,5,複勝,3,390,
260630,23,5,２連単,2-3,4080,15
260630,23,5,２連複,2-3,2210,9
260630,23,5,拡連複,2-3,540,10
260630,23,5,拡連複,2-5,330,6
260630,23,5,拡連複,3-5,530,9
260630,23,5,３連単,2-3-5,13550,45
260630,23,5,３連複,2-3-5,2470,10
260630,23,6,単勝,1,130,
260630,23,6,複勝,1,140,
260630,23,6,複勝,2,190,
260630,23,6,２連単,1-2,290,1
260630,23,6,２連複,1-2,270,1
260630,23,6,拡連複,1-2,230,4
260630,23,6,拡連複,1-3,360,6
260630,23,6,拡連複,2-3,410,7
260630,23,6,３連単,1-2-3,1640,4
260630,23,6,３連複,1-2-3,600,3
260630,23,7,単勝,2,200,
260630,23,7,複勝,2,130,
260630,23,7,複勝,4,270,
260630,23,7,２連単,2-4,1250,6
260630,23,7,２連複,2-4,640,4
260630,23,7,拡連複,2-4,330,7
260630,23,7,拡連複,2-5,170,1
260630,23,7,拡連複,4-5,210,2
260630,23,7,３連単,2-4-5,3540,12
260630,23,7,３連複,2-4-5,690,3
260630,23,8,単勝,3,160,
260630,23,8,複勝,3,150,
260630,23,8,複勝,1,240,
260630,23,8,２連単,3-1,300,1
260630,23,8,２連複,1-3,330,1
260630,23,8,拡連複,1-3,120,1
260630,23,8,拡連複,2-3,130,2
260630,23,8,拡連複,1-2,190,3
260630,23,8,３連単,3-1-2,880,2
260630,23,8,３連複,1-2-3,200,1
260630,23,9,単勝,1,330,
260630,23,9,複勝,1,130,
260630,23,9,複勝,5,240,
260630,23,9,２連単,1-5,640,2
260630,23,9,２連複,1-5,480,2
260630,23,9,拡連複,1-5,140,1
260630,23,9,拡連複,1-3,140,2
260630,23,9,拡連複,3-5,190,4
260630,23,9,３連単,1-5-3,1300,2
260630,23,9,３連複,1-3-5,310,1
260630,23,10,単勝,2,590,
260630,23,10,複勝,2,140,
260630,23,10,複勝,1,100,
260630,23,10,２連単,2-1,1130,5
260630,23,10,２連複,1-2,200,1
260630,23,10,拡連複,1-2,150,3
260630,23,10,拡連複,2-3,110,1
260630,23,10,拡連複,1-3,110,2
260630,23,10,３連単,2-1-3,1720,6
260630,23,10,３連複,1-2-3,200,1
260630,23,11,単勝,5,1100,
260630,23,11,複勝,5,390,
260630,23,11,複勝,4,520,
260630,23,11,２連単,5-4,10980,18
260630,23,11,２連複,4-5,4450,9
260630,23,11,拡連複,4-5,1250,13
260630,23,11,拡連複,1-5,180,2
260630,23,11,拡連複,1-4,290,5
260630,23,11,３連単,5-4-1,29240,48
260630,23,11,３連複,1-4-5,1760,9
260630,23,12,単勝,3,900,
260630,23,12,複勝,3,190,
260630,23,12,複勝,1,110,
260630,23,12,２連単,3-1,1650,5
260630,23,12,２連複,1-3,230,1
260630,23,12,拡連複,1-3,120,1
260630,23,12,拡連複,2-3,320,5
260630,23,12,拡連複,1-2,200,3
260630,23,12,３連単,3-1-2,8250,23
260630,23,12,３連複,1-2-3,430,1
260630,20,1,単勝,3,320,
260630,20,1,複勝,3,210,
260630,20,1,複勝,4,200,
260630,20,1,２連単,3-4,930,4
260630,20,1,２連複,3-4,1040,4
260630,20,1,拡連複,3-4,100,1
260630,20,1,拡連複,1-3,160,2
260630,20,1,拡連複,1-4,160,3
260630,20,1,３連単,3-4-1,2110,6
260630,20,1,３連複,1-3-4,270,1
260630,20,2,単勝,1,140,
260630,20,2,複勝,1,100,
260630,20,2,複勝,5,120,
260630,20,2,２連単,1-5,330,1
260630,20,2,２連複,1-5,210,1
260630,20,2,拡連複,1-5,170,1
260630,20,2,拡連複,1-2,330,6
260630,20,2,拡連複,2-5,360,8
260630,20,2,３連単,1-5-2,1700,5
260630,20,2,３連複,1-2-5,540,2
260630,20,3,単勝,1,240,
260630,20,3,複勝,1,130,
260630,20,3,複勝,3,220,
260630,20,3,２連単,1-3,720,1
260630,20,3,２連複,1-3,490,2
260630,20,3,拡連複,1-3,260,3
260630,20,3,拡連複,1-5,340,5
260630,20,3,拡連複,3-5,310,4
260630,20,3,３連単,1-3-5,4270,13
260630,20,3,３連複,1-3-5,2170,13
260630,20,4,単勝,5,190,
260630,20,4,複勝,5,110,
260630,20,4,複勝,1,140,
260630,20,4,２連単,5-1,900,4
260630,20,4,２連複,1-5,450,1
260630,20,4,拡連複,1-5,170,2
260630,20,4,拡連複,5-6,240,4
260630,20,4,拡連複,1-6,330,6
260630,20,4,３連単,5-1-6,3080,14
260630,20,4,３連複,1-5-6,710,4
260630,20,5,単勝,1,110,
260630,20,5,複勝,1,100,
260630,20,5,複勝,4,200,
260630,20,5,２連単,1-4,280,2
260630,20,5,２連複,1-4,230,2
260630,20,5,拡連複,1-4,120,2
260630,20,5,拡連複,1-2,110,1
260630,20,5,拡連複,2-4,210,4
260630,20,5,３連単,1-4-2,550,2
260630,20,5,３連複,1-2-4,200,1
260630,20,6,単勝,2,1370,
260630,20,6,複勝,2,200,
260630,20,6,複勝,1,240,
260630,20,6,２連単,2-1,580,2
260630,20,6,２連複,1-2,540,2
260630,20,6,拡連複,1-2,210,3
260630,20,6,拡連複,2-5,150,1
260630,20,6,拡連複,1-5,230,5
260630,20,6,３連単,2-1-5,1540,2
260630,20,6,３連複,1-2-5,500,2
260630,20,7,単勝,1,100,
260630,20,7,複勝,1,100,
260630,20,7,複勝,4,140,
260630,20,7,２連単,1-4,490,3
260630,20,7,２連複,1-4,290,2
260630,20,7,拡連複,1-4,150,2
260630,20,7,拡連複,1-6,230,3
260630,20,7,拡連複,4-6,1000,13
260630,20,7,３連単,1-4-6,2310,10
260630,20,7,３連複,1-4-6,1420,8
260630,20,8,単勝,1,130,
260630,20,8,複勝,1,140,
260630,20,8,複勝,2,130,
260630,20,8,２連単,1-2,270,1
260630,20,8,２連複,1-2,170,1
260630,20,8,拡連複,1-2,110,2
260630,20,8,拡連複,1-3,110,1
260630,20,8,拡連複,2-3,130,3
260630,20,8,３連単,1-2-3,400,1
260630,20,8,３連複,1-2-3,130,1
260630,20,9,単勝,1,110,
260630,20,9,複勝,1,100,
260630,20,9,複勝,2,320,
260630,20,9,２連単,1-2,640,3
260630,20,9,２連複,1-2,400,3
260630,20,9,拡連複,1-2,160,3
260630,20,9,拡連複,1-3,140,2
260630,20,9,拡連複,2-3,490,8
260630,20,9,３連単,1-2-3,1570,7
260630,20,9,３連複,1-2-3,600,3
260630,20,10,単勝,2,420,
260630,20,10,複勝,2,110,
260630,20,10,複勝,1,100,
260630,20,10,２連単,2-1,700,4
260630,20,10,２連複,1-2,140,1
260630,20,10,拡連複,1-2,110,1
260630,20,10,拡連複,2-4,220,4
260630,20,10,拡連複,1-4,150,3
260630,20,10,３連単,2-1-4,1810,7
260630,20,10,３連複,1-2-4,220,1
260630,20,11,単勝,2,1140,
260630,20,11,複勝,2,770,
260630,20,11,複勝,5,1350,
260630,20,11,２連単,2-5,12260,21
260630,20,11,２連複,2-5,5440,11
260630,20,11,拡連複,2-5,1160,11
260630,20,11,拡連複,1-2,320,4
260630,20,11,拡連複,1-5,580,7
260630,20,11,３連単,2-5-1,41390,66
260630,20,11,３連複,1-2-5,2960,8
260630,20,12,単勝,1,110,
260630,20,12,複勝,1,140,
260630,20,12,複勝,2,240,
260630,20,12,２連単,1-2,380,2
260630,20,12,２連複,1-2,350,2
260630,20,12,拡連複,1-2,160,3
260630,20,12,拡連複,1-3,110,1
260630,20,12,拡連複,2-3,370,7
260630,20,12,３連単,1-2-3,730,1
260630,20,12,３連複,1-2-3,280,1
260630,19,1,単勝,1,110,
260630,19,1,複勝,1,250,
260630,19,1,複勝,3,170,
260630,19,1,２連単,1-3,760,2
260630,19,1,２連複,1-3,500,3
260630,19,1,拡連複,1-3,160,2
260630,19,1,拡連複,1-2,130,1
260630,19,1,拡連複,2-3,390,9
260630,19,1,３連単,1-3-2,1260,3
260630,19,1,３連複,1-2-3,430,1
260630,19,2,単勝,2,2850,
260630,19,2,複勝,6,1570,
260630,19,2,２連単,2-6,8100,17
260630,19,2,２連複,2-6,1890,7
260630,19,2,拡連複,2-6,250,4
260630,19,2,拡連複,1-2,250,3
260630,19,2,拡連複,1-6,160,2
260630,19,2,３連単,2-6-1,15920,43
260630,19,2,３連複,1-2-6,690,3
260630,19,3,単勝,1,180,
260630,19,3,複勝,1,120,
260630,19,3,複勝,2,260,
260630,19,3,２連単,1-2,450,2
260630,19,3,２連複,1-2,880,4
260630,19,3,拡連複,1-2,240,3
260630,19,3,拡連複,1-4,160,1
260630,19,3,拡連複,2-4,290,5
260630,19,3,３連単,1-2-4,1700,5
260630,19,3,３連複,1-2-4,350,1
260630,19,4,単勝,2,250,
260630,19,4,複勝,2,120,
260630,19,4,複勝,5,250,
260630,19,4,２連単,2-5,1980,8
260630,19,4,２連複,2-5,1440,5
260630,19,4,拡連複,2-5,420,7
260630,19,4,拡連複,1-2,190,2
260630,19,4,拡連複,1-5,550,12
260630,19,4,３連単,2-5-1,8790,32
260630,19,4,３連複,1-2-5,1140,5
260630,19,5,単勝,1,100,
260630,19,5,複勝,1,120,
260630,19,5,複勝,2,380,
260630,19,5,２連単,1-2,210,1
260630,19,5,２連複,1-2,180,1
260630,19,5,拡連複,1-2,110,1
260630,19,5,拡連複,1-5,130,2
260630,19,5,拡連複,2-5,140,3
260630,19,5,３連単,1-2-5,530,1
260630,19,5,３連複,1-2-5,190,1
260630,19,6,単勝,3,190,
260630,19,6,複勝,3,170,
260630,19,6,複勝,5,230,
260630,19,6,２連単,3-5,320,1
260630,19,6,２連複,3-5,220,1
260630,19,6,拡連複,3-5,180,2
260630,19,6,拡連複,3-4,330,5
260630,19,6,拡連複,4-5,700,12
260630,19,6,３連単,3-5-4,2820,7
260630,19,6,３連複,3-4-5,980,5
260630,19,7,単勝,2,290,
260630,19,7,複勝,2,140,
260630,19,7,複勝,3,100,
260630,19,7,２連単,2-3,410,1
260630,19,7,２連複,2-3,260,1
260630,19,7,拡連複,2-3,130,1
260630,19,7,拡連複,1-2,190,4
260630,19,7,拡連複,1-3,150,2
260630,19,7,３連単,2-3-1,1390,2
260630,19,7,３連複,1-2-3,270,1
260630,19,8,単勝,4,570,
260630,19,8,複勝,4,140,
260630,19,8,複勝,1,100,
260630,19,8,２連単,4-1,2270,6
260630,19,8,２連複,1-4,410,3
260630,19,8,拡連複,1-4,130,1
260630,19,8,拡連複,2-4,200,4
260630,19,8,拡連複,1-2,190,3
260630,19,8,３連単,4-1-2,8910,21
260630,19,8,３連複,1-2-4,340,1
260630,19,9,単勝,1,170,
260630,19,9,複勝,1,120,
260630,19,9,複勝,6,380,
260630,19,9,２連単,1-6,830,4
260630,19,9,２連複,1-6,680,3
260630,19,9,拡連複,1-6,250,2
260630,19,9,拡連複,1-3,250,3
260630,19,9,拡連複,3-6,570,11
260630,19,9,３連単,1-6-3,4390,16
260630,19,9,３連複,1-3-6,750,3
260630,19,10,単勝,3,1660,
260630,19,10,複勝,3,260,
260630,19,10,複勝,1,100,
260630,19,10,２連単,3-1,1720,6
260630,19,10,２連複,1-3,330,2
260630,19,10,拡連複,1-3,150,2
260630,19,10,拡連複,2-3,430,7
260630,19,10,拡連複,1-2,260,4
260630,19,10,３連単,3-1-2,10610,25
260630,19,10,３連複,1-2-3,610,2
260630,19,11,単勝,1,110,
260630,19,11,複勝,1,100,
260630,19,11,複勝,2,140,
260630,19,11,２連単,1-2,260,1
260630,19,11,２連複,1-2,240,1
260630,19,11,拡連複,1-2,110,1
260630,19,11,拡連複,1-4,110,2
260630,19,11,拡連複,2-4,180,4
260630,19,11,３連単,1-2-4,540,1
260630,19,11,３連複,1-2-4,270,1
260630,19,12,単勝,1,140,
260630,19,12,複勝,1,100,
260630,19,12,複勝,4,220,
260630,19,12,２連単,1-4,640,3
260630,19,12,２連複,1-4,580,4
260630,19,12,拡連複,1-4,200,3
260630,19,12,拡連複,1-3,140,1
260630,19,12,拡連複,3-4,340,6
260630,19,12,３連単,1-4-3,2370,9
260630,19,12,３連複,1-3-4,570,2
260630,17,1,単勝,1,100,
260630,17,1,複勝,1,100,
260630,17,1,複勝,2,230,
260630,17,1,２連単,1-2,480,3
260630,17,1,２連複,1-2,300,2
260630,17,1,拡連複,1-2,240,3
260630,17,1,拡連複,1-6,260,4
260630,17,1,拡連複,2-6,990,11
260630,17,1,３連単,1-2-6,5880,13
260630,17,1,３連複,1-2-6,2270,6
260630,17,2,単勝,2,170,
260630,17,2,複勝,2,160,
260630,17,2,複勝,3,150,
260630,17,2,２連単,2-3,700,5
260630,17,2,２連複,2-3,330,2
260630,17,2,拡連複,2-3,170,2
260630,17,2,拡連複,2-6,570,6
260630,17,2,拡連複,3-6,570,6
260630,17,2,３連単,2-3-6,4280,15
260630,17,2,３連複,2-3-6,850,4
260630,17,3,単勝,6,1740,
260630,17,3,複勝,6,600,
260630,17,3,複勝,1,130,
260630,17,3,２連単,6-1,3680,10
260630,17,3,２連複,1-6,680,4
260630,17,3,拡連複,1-6,350,4
260630,17,3,拡連複,4-6,580,8
260630,17,3,拡連複,1-4,220,3
260630,17,3,３連単,6-1-4,19480,38
260630,17,3,３連複,1-4-6,1100,5
260630,17,4,単勝,1,140,
260630,17,4,複勝,1,100,
260630,17,4,複勝,5,150,
260630,17,4,２連単,1-5,580,2
260630,17,4,２連複,1-5,390,1
260630,17,4,拡連複,1-5,140,1
260630,17,4,拡連複,1-3,390,6
260630,17,4,拡連複,3-5,440,9
260630,17,4,３連単,1-5-3,1770,4
260630,17,4,３連複,1-3-5,660,3
260630,17,5,単勝,1,120,
260630,17,5,複勝,1,100,
260630,17,5,複勝,6,100,
260630,17,5,２連単,1-6,580,2
260630,17,5,２連複,1-6,230,1
260630,17,5,拡連複,1-6,180,1
260630,17,5,拡連複,1-5,310,5
260630,17,5,拡連複,5-6,600,10
260630,17,5,３連単,1-6-5,1870,8
260630,17,5,３連複,1-5-6,630,3
260630,17,6,単勝,2,1920,
260630,17,6,複勝,2,420,
260630,17,6,複勝,3,150,
260630,17,6,２連単,2-3,7930,13
260630,17,6,２連複,2-3,2130,7
260630,17,6,拡連複,2-3,390,5
260630,17,6,拡連複,2-5,1960,11
260630,17,6,拡連複,3-5,730,8
260630,17,6,３連単,2-3-5,33860,49
260630,17,6,３連複,2-3-5,6880,11
260630,17,7,単勝,2,130,
260630,17,7,複勝,2,170,
260630,17,7,２連単,2-5,1200,5
260630,17,7,２連複,2-5,1290,8
260630,17,7,拡連複,2-5,170,3
260630,17,7,拡連複,2-4,130,1
260630,17,7,拡連複,4-5,240,6
260630,17,7,３連単,2-5-4,3090,15
260630,17,7,３連複,2-4-5,550,2
260630,17,8,単勝,1,100,
260630,17,8,複勝,1,100,
260630,17,8,複勝,5,150,
260630,17,8,２連単,1-5,920,4
260630,17,8,２連複,1-5,700,3
260630,17,8,拡連複,1-5,200,3
260630,17,8,拡連複,1-3,280,5
260630,17,8,拡連複,3-5,850,10
260630,17,8,３連単,1-5-3,4580,16
260630,17,8,３連複,1-3-5,1520,6
260630,17,9,単勝,1,120,
260630,17,9,複勝,1,120,
260630,17,9,複勝,4,130,
260630,17,9,２連単,1-4,410,2
260630,17,9,２連複,1-4,350,2
260630,17,9,拡連複,1-4,150,1
260630,17,9,拡連複,1-2,230,4
260630,17,9,拡連複,2-4,400,7
260630,17,9,３連単,1-4-2,1140,3
260630,17,9,３連複,1-2-4,510,2
260630,17,10,単勝,1,100,
260630,17,10,複勝,1,100,
260630,17,10,複勝,4,300,
260630,17,10,２連単,1-4,450,2
260630,17,10,２連複,1-4,550,2
260630,17,10,拡連複,1-4,120,2
260630,17,10,拡連複,1-2,100,1
260630,17,10,拡連複,2-4,200,3
260630,17,10,３連単,1-4-2,750,3
260630,17,10,３連複,1-2-4,200,1
260630,17,11,単勝,1,100,
260630,17,11,複勝,1,100,
260630,17,11,複勝,3,160,
260630,17,11,２連単,1-3,560,3
260630,17,11,２連複,1-3,300,2
260630,17,11,拡連複,1-3,120,2
260630,17,11,拡連複,1-2,100,1
260630,17,11,拡連複,2-3,180,4
260630,17,11,３連単,1-3-2,830,3
260630,17,11,３連複,1-2-3,250,1
260630,17,12,単勝,1,110,
260630,17,12,複勝,1,100,
260630,17,12,複勝,2,140,
260630,17,12,２連単,1-2,130,1
260630,17,12,２連複,1-2,210,1
260630,17,12,拡連複,1-2,180,2
260630,17,12,拡連複,1-6,520,7
260630,17,12,拡連複,2-6,1250,14
260630,17,12,３連単,1-2-6,2610,10
260630,17,12,３連複,1-2-6,1950,7
260630,16,1,単勝,6,820,
260630,16,1,複勝,6,410,
260630,16,1,複勝,5,690,
260630,16,1,２連単,6-5,6830,15
260630,16,1,２連複,5-6,4860,12
260630,16,1,拡連複,5-6,880,12
260630,16,1,拡連複,4-6,640,7
260630,16,1,拡連複,4-5,940,13
260630,16,1,３連単,6-5-4,49450,82
260630,16,1,３連複,4-5-6,5360,13
260630,16,2,単勝,1,210,
260630,16,2,複勝,1,120,
260630,16,2,複勝,2,140,
260630,16,2,２連単,1-2,430,1
260630,16,2,２連複,1-2,200,1
260630,16,2,拡連複,1-2,170,2
260630,16,2,拡連複,1-5,190,3
260630,16,2,拡連複,2-5,200,4
260630,16,2,３連単,1-2-5,1150,1
260630,16,2,３連複,1-2-5,380,1
260630,16,3,単勝,1,160,
260630,16,3,複勝,1,100,
260630,16,3,複勝,3,150,
260630,16,3,２連単,1-3,360,2
260630,16,3,２連複,1-3,250,1
260630,16,3,拡連複,1-3,100,1
260630,16,3,拡連複,1-2,140,2
260630,16,3,拡連複,2-3,230,4
260630,16,3,３連単,1-3-2,760,2
260630,16,3,３連複,1-2-3,290,1
260630,16,4,単勝,1,120,
260630,16,4,複勝,1,100,
260630,16,4,複勝,5,130,
260630,16,4,２連単,1-5,760,3
260630,16,4,２連複,1-5,580,3
260630,16,4,拡連複,1-5,280,3
260630,16,4,拡連複,1-6,380,7
260630,16,4,拡連複,5-6,570,9
260630,16,4,３連単,1-5-6,2720,8
260630,16,4,３連複,1-5-6,1440,8
260630,16,5,単勝,1,160,
260630,16,5,複勝,1,100,
260630,16,5,複勝,2,170,
260630,16,5,２連単,1-2,370,2
260630,16,5,２連複,1-2,270,1
260630,16,5,拡連複,1-2,110,1
260630,16,5,拡連複,1-3,120,2
260630,16,5,拡連複,2-3,280,6
260630,16,5,３連単,1-2-3,730,1
260630,16,5,３連複,1-2-3,300,1
260630,16,6,単勝,5,320,
260630,16,6,複勝,5,100,
260630,16,6,複勝,1,100,
260630,16,6,２連単,5-1,2150,8
260630,16,6,２連複,1-5,510,3
260630,16,6,拡連複,1-5,190,4
260630,16,6,拡連複,2-5,340,7
260630,16,6,拡連複,1-2,180,2
260630,16,6,３連単,5-1-2,6500,22
260630,16,6,３連複,1-2-5,590,3
260630,16,7,単勝,1,170,
260630,16,7,複勝,1,110,
260630,16,7,複勝,2,120,
260630,16,7,２連単,1-2,310,1
260630,16,7,２連複,1-2,230,1
260630,16,7,拡連複,1-2,150,1
260630,16,7,拡連複,1-6,430,7
260630,16,7,拡連複,2-6,220,4
260630,16,7,３連単,1-2-6,1670,4
260630,16,7,３連複,1-2-6,890,4
260630,16,8,単勝,3,220,
260630,16,8,複勝,3,240,
260630,16,8,複勝,2,240,
260630,16,8,２連単,3-2,740,4
260630,16,8,２連複,2-3,600,3
260630,16,8,拡連複,2-3,250,4
260630,16,8,拡連複,1-3,170,2
260630,16,8,拡連複,1-2,180,3
260630,16,8,３連単,3-2-1,3800,16
260630,16,8,３連複,1-2-3,320,1
260630,16,9,単勝,1,100,
260630,16,9,複勝,1,100,
260630,16,9,複勝,2,160,
260630,16,9,２連単,1-2,320,2
260630,16,9,２連複,1-2,200,1
260630,16,9,拡連複,1-2,160,1
260630,16,9,拡連複,1-5,230,5
260630,16,9,拡連複,2-5,230,4
260630,16,9,３連単,1-2-5,880,3
260630,16,9,３連複,1-2-5,460,2
260630,16,10,単勝,1,130,
260630,16,10,複勝,1,100,
260630,16,10,複勝,3,130,
260630,16,10,２連単,1-3,220,1
260630,16,10,２連複,1-3,160,1
260630,16,10,拡連複,1-3,100,1
260630,16,10,拡連複,1-5,220,4
260630,16,10,拡連複,3-5,430,9
260630,16,10,３連単,1-3-5,1560,7
260630,16,10,３連複,1-3-5,820,3
260630,16,11,単勝,6,3510,
260630,16,11,複勝,6,3750,
260630,16,11,複勝,2,1990,
260630,16,11,２連単,6-2,28380,28
260630,16,11,２連複,2-6,8200,14
260630,16,11,拡連複,2-6,1240,15
260630,16,11,拡連複,1-6,530,6
260630,16,11,拡連複,1-2,170,3
260630,16,11,３連単,6-2-1,77630,92
260630,16,11,３連複,1-2-6,2630,10
260630,16,12,単勝,5,790,
260630,16,12,複勝,5,270,
260630,16,12,複勝,6,630,
260630,16,12,２連単,5-6,3180,9
260630,16,12,２連複,5-6,2320,8
260630,16,12,拡連複,5-6,680,10
260630,16,12,拡連複,3-5,510,7
260630,16,12,拡連複,3-6,560,9
260630,16,12,３連単,5-6-3,18350,45
260630,16,12,３連複,3-5-6,2030,8
260630,13,1,単勝,4,1020,
260630,13,1,複勝,4,130,
260630,13,1,複勝,1,140,
260630,13,1,２連単,4-1,2070,9
260630,13,1,２連複,1-4,740,5
260630,13,1,拡連複,1-4,290,4
260630,13,1,拡連複,4-5,710,9
260630,13,1,拡連複,1-5,550,7
260630,13,1,３連単,4-1-5,10460,34
260630,13,1,３連複,1-4-5,2000,7
260630,13,2,単勝,1,210,
260630,13,2,複勝,1,200,
260630,13,2,複勝,5,170,
260630,13,2,２連単,1-5,2340,9
260630,13,2,２連複,1-5,1400,7
260630,13,2,拡連複,1-5,340,7
