hd,jcd,rno,shiki,combo,payout,ninki
251031,22,9,拡連複,1-2,120,1
251031,22,9,拡連複,1-3,150,2
251031,22,9,拡連複,2-3,240,5
251031,22,9,３連単,1-2-3,380,1
251031,22,9,３連複,1-2-3,160,1
251031,22,10,単勝,3,330,
251031,22,10,複勝,3,150,
251031,22,10,複勝,5,310,
251031,22,10,２連単,3-5,1090,5
251031,22,10,２連複,3-5,680,3
251031,22,10,拡連複,3-5,150,2
251031,22,10,拡連複,2-3,370,8
251031,22,10,拡連複,2-5,340,6
251031,22,10,３連単,3-5-2,3820,16
251031,22,10,３連複,2-3-5,1960,6
251031,22,11,単勝,1,100,
251031,22,11,複勝,1,120,
251031,22,11,複勝,4,170,
251031,22,11,２連単,1-4,840,3
251031,22,11,２連複,1-4,1270,3
251031,22,11,拡連複,1-4,180,2
251031,22,11,拡連複,1-3,220,3
251031,22,11,拡連複,3-4,350,5
251031,22,11,３連単,1-4-3,3010,11
251031,22,11,３連複,1-3-4,970,4
251031,22,12,単勝,1,160,
251031,22,12,複勝,1,100,
251031,22,12,複勝,3,100,
251031,22,12,２連単,1-3,370,2
251031,22,12,２連複,1-3,340,2
251031,22,12,拡連複,1-3,150,2
251031,22,12,拡連複,1-2,140,1
251031,22,12,拡連複,2-3,250,6
251031,22,12,３連単,1-3-2,960,2
251031,22,12,３連複,1-2-3,290,1
251031,20,1,単勝,1,190,
251031,20,1,複勝,1,100,
251031,20,1,複勝,3,140,
251031,20,1,２連単,1-3,360,1
251031,20,1,２連複,1-3,170,1
251031,20,1,拡連複,1-3,170,1
251031,20,1,拡連複,1-4,190,2
251031,20,1,拡連複,3-4,440,9
251031,20,1,３連単,1-3-4,1140,4
251031,20,1,３連複,1-3-4,750,4
251031,20,2,単勝,1,210,
251031,20,2,複勝,1,130,
251031,20,2,複勝,2,170,
251031,20,2,２連単,1-2,380,1
251031,20,2,２連複,1-2,130,1
251031,20,2,拡連複,1-2,140,1
251031,20,2,拡連複,1-3,200,5
251031,20,2,拡連複,2-3,150,2
251031,20,2,３連単,1-2-3,750,1
251031,20,2,３連複,1-2-3,250,1
251031,20,3,単勝,1,240,
251031,20,3,複勝,1,200,
251031,20,3,複勝,2,300,
251031,20,3,２連単,1-2,860,2
251031,20,3,２連複,1-2,1090,7
251031,20,3,拡連複,1-2,810,14
251031,20,3,拡連複,1-6,430,6
251031,20,3,拡連複,2-6,620,9
251031,20,3,３連単,1-2-6,4080,14
251031,20,3,３連複,1-2-6,1560,8
251031,20,4,単勝,1,360,
251031,20,4,複勝,1,130,
251031,20,4,複勝,5,220,
251031,20,4,２連単,1-5,1010,6
251031,20,4,２連複,1-5,530,3
251031,20,4,拡連複,1-5,320,4
251031,20,4,拡連複,1-2,990,10
251031,20,4,拡連複,2-5,830,9
251031,20,4,３連単,1-5-2,5500,24
251031,20,4,３連複,1-2-5,1840,7
251031,20,5,単勝,1,100,
251031,20,5,複勝,1,100,
251031,20,5,複勝,4,180,
251031,20,5,２連単,1-4,380,2
251031,20,5,２連複,1-4,230,2
251031,20,5,拡連複,1-4,110,1
251031,20,5,拡連複,1-2,110,2
251031,20,5,拡連複,2-4,130,3
251031,20,5,３連単,1-4-2,490,2
251031,20,5,３連複,1-2-4,170,1
251031,20,6,単勝,6,2030,
251031,20,6,複勝,6,600,
251031,20,6,複勝,1,100,
251031,20,6,２連単,6-1,6890,11
251031,20,6,２連複,1-6,850,4
251031,20,6,拡連複,1-6,320,4
251031,20,6,拡連複,4-6,680,11
251031,20,6,拡連複,1-4,200,3
251031,20,6,３連単,6-1-4,28860,39
251031,20,6,３連複,1-4-6,1220,6
251031,20,7,単勝,1,280,
251031,20,7,複勝,1,130,
251031,20,7,複勝,3,260,
251031,20,7,２連単,1-3,900,3
251031,20,7,２連複,1-3,980,4
251031,20,7,拡連複,1-3,350,7
251031,20,7,拡連複,1-2,160,1
251031,20,7,拡連複,2-3,160,2
251031,20,7,３連単,1-3-2,2280,7
251031,20,7,３連複,1-2-3,480,2
251031,20,8,単勝,1,110,
251031,20,8,複勝,1,110,
251031,20,8,複勝,2,130,
251031,20,8,２連単,1-2,220,1
251031,20,8,２連複,1-2,120,1
251031,20,8,拡連複,1-2,130,1
251031,20,8,拡連複,1-5,310,5
251031,20,8,拡連複,2-5,610,7
251031,20,8,３連単,1-2-5,1140,4
251031,20,8,３連複,1-2-5,1340,3
251031,20,9,単勝,1,100,
251031,20,9,複勝,1,100,
251031,20,9,複勝,3,130,
251031,20,9,２連単,1-3,220,1
251031,20,9,２連複,1-3,220,1
251031,20,9,拡連複,1-3,110,1
251031,20,9,拡連複,1-6,340,5
251031,20,9,拡連複,3-6,580,7
251031,20,9,３連単,1-3-6,630,1
251031,20,9,３連複,1-3-6,350,2
251031,20,10,単勝,1,140,
251031,20,10,複勝,1,100,
251031,20,10,複勝,5,400,
251031,20,10,２連単,1-5,2110,7
251031,20,10,２連複,1-5,1280,5
251031,20,10,拡連複,1-5,360,8
251031,20,10,拡連複,1-3,130,1
251031,20,10,拡連複,3-5,240,4
251031,20,10,３連単,1-5-3,4250,12
251031,20,10,３連複,1-3-5,490,3
251031,20,11,単勝,4,530,
251031,20,11,複勝,4,340,
251031,20,11,複勝,3,240,
251031,20,11,２連単,4-3,2320,9
251031,20,11,２連複,3-4,2270,5
251031,20,11,拡連複,3-4,400,3
251031,20,11,拡連複,2-4,1420,11
251031,20,11,拡連複,2-3,560,6
251031,20,11,３連単,4-3-2,20200,50
251031,20,11,３連複,2-3-4,3460,11
251031,20,12,単勝,3,1090,
251031,20,12,複勝,3,280,
251031,20,12,複勝,1,110,
251031,20,12,２連単,3-1,3190,7
251031,20,12,２連複,1-3,560,2
251031,20,12,拡連複,1-3,230,4
251031,20,12,拡連複,2-3,390,8
251031,20,12,拡連複,1-2,130,1
251031,20,12,３連単,3-1-2,10860,30
251031,20,12,３連複,1-2-3,500,1
251031,19,1,単勝,4,520,
251031,19,1,複勝,4,320,
251031,19,1,複勝,2,410,
251031,19,1,２連単,4-2,4030,20
251031,19,1,２連複,2-4,2450,10
251031,19,1,拡連複,2-4,520,8
251031,19,1,拡連複,4-6,380,5
251031,19,1,拡連複,2-6,840,15
251031,19,1,３連単,4-2-6,15980,59
251031,19,1,３連複,2-4-6,2480,15
251031,19,2,単勝,3,720,
251031,19,2,複勝,3,870,
251031,19,2,複勝,2,350,
251031,19,2,２連単,3-2,3760,15
251031,19,2,２連複,2-3,1780,8
251031,19,2,拡連複,2-3,320,4
251031,19,2,拡連複,3-4,340,6
251031,19,2,拡連複,2-4,360,7
251031,19,2,３連単,3-2-4,9470,29
251031,19,2,３連複,2-3-4,2250,9
251031,19,3,単勝,1,170,
251031,19,3,複勝,1,350,
251031,19,3,複勝,5,430,
251031,19,3,２連単,1-5,780,3
251031,19,3,２連複,1-5,560,3
251031,19,3,拡連複,1-5,150,3
251031,19,3,拡連複,1-2,130,1
251031,19,3,拡連複,2-5,380,7
251031,19,3,３連単,1-5-2,2650,8
251031,19,3,３連複,1-2-5,830,3
251031,19,4,単勝,1,100,
251031,19,4,複勝,1,100,
251031,19,4,複勝,2,150,
251031,19,4,２連単,1-2,290,1
251031,19,4,２連複,1-2,230,1
251031,19,4,拡連複,1-2,180,1
251031,19,4,拡連複,1-6,970,11
251031,19,4,拡連複,2-6,1790,13
251031,19,4,３連単,1-2-6,6450,17
251031,19,4,３連複,1-2-6,4020,10
251031,19,5,単勝,1,130,
251031,19,5,複勝,1,170,
251031,19,5,複勝,5,220,
251031,19,5,２連単,1-5,670,3
251031,19,5,２連複,1-5,520,2
251031,19,5,拡連複,1-5,150,2
251031,19,5,拡連複,1-6,260,5
251031,19,5,拡連複,5-6,270,6
251031,19,5,３連単,1-5-6,2070,8
251031,19,5,３連複,1-5-6,1140,6
251031,19,6,単勝,2,340,
251031,19,6,複勝,2,270,
251031,19,6,複勝,5,1020,
251031,19,6,２連単,2-5,10250,21
251031,19,6,２連複,2-5,4420,11
251031,19,6,拡連複,2-5,860,13
251031,19,6,拡連複,2-6,730,10
251031,19,6,拡連複,5-6,1220,15
251031,19,6,３連単,2-5-6,45970,77
251031,19,6,３連複,2-5-6,8300,19
251031,19,7,単勝,1,130,
251031,19,7,複勝,1,100,
251031,19,7,複勝,5,330,
251031,19,7,２連単,1-5,820,4
251031,19,7,２連複,1-5,950,3
251031,19,7,拡連複,1-5,300,3
251031,19,7,拡連複,1-4,650,8
251031,19,7,拡連複,4-5,1320,15
251031,19,7,３連単,1-5-4,6970,23
251031,19,7,３連複,1-4-5,2450,10
251031,19,8,単勝,1,110,
251031,19,8,複勝,1,100,
251031,19,8,複勝,6,250,
251031,19,8,２連単,1-6,850,4
251031,19,8,２連複,1-6,680,3
251031,19,8,拡連複,1-6,240,4
251031,19,8,拡連複,1-3,110,1
251031,19,8,拡連複,3-6,260,5
251031,19,8,３連単,1-6-3,2510,9
251031,19,8,３連複,1-3-6,490,2
251031,19,9,単勝,1,140,
251031,19,9,複勝,1,140,
251031,19,9,複勝,2,230,
251031,19,9,２連単,1-2,450,1
251031,19,9,２連複,1-2,270,1
251031,19,9,拡連複,1-2,320,6
251031,19,9,拡連複,1-4,120,1
251031,19,9,拡連複,2-4,220,3
251031,19,9,３連単,1-2-4,1130,1
251031,19,9,３連複,1-2-4,530,1
251031,19,10,単勝,1,100,
251031,19,10,複勝,1,100,
251031,19,10,複勝,3,190,
251031,19,10,２連単,1-3,280,1
251031,19,10,２連複,1-3,260,1
251031,19,10,拡連複,1-3,170,2
251031,19,10,拡連複,1-6,310,4
251031,19,10,拡連複,3-6,480,7
251031,19,10,３連単,1-3-6,1730,8
251031,19,10,３連複,1-3-6,1300,6
251031,19,11,単勝,4,670,
251031,19,11,複勝,4,390,
251031,19,11,複勝,3,260,
251031,19,11,２連単,4-3,6450,11
251031,19,11,２連複,3-4,3720,8
251031,19,11,拡連複,3-4,640,9
251031,19,11,拡連複,4-5,710,10
251031,19,11,拡連複,3-5,550,8
251031,19,11,３連単,4-3-5,30080,57
251031,19,11,３連複,3-4-5,6260,14
251031,19,12,単勝,3,520,
251031,19,12,複勝,3,160,
251031,19,12,複勝,1,100,
251031,19,12,２連単,3-1,1660,6
251031,19,12,２連複,1-3,250,1
251031,19,12,拡連複,1-3,180,2
251031,19,12,拡連複,3-5,450,7
251031,19,12,拡連複,1-5,470,9
251031,19,12,３連単,3-1-5,8000,25
251031,19,12,３連複,1-3-5,800,4
251031,17,1,単勝,1,110,
251031,17,1,複勝,1,100,
251031,17,1,複勝,3,170,
251031,17,1,２連単,1-3,270,1
251031,17,1,２連複,1-3,280,2
251031,17,1,拡連複,1-3,150,2
251031,17,1,拡連複,1-2,140,1
251031,17,1,拡連複,2-3,280,5
251031,17,1,３連単,1-3-2,930,4
251031,17,1,３連複,1-2-3,330,1
251031,17,2,単勝,1,140,
251031,17,2,複勝,1,100,
251031,17,2,複勝,2,220,
251031,17,2,２連単,1-2,320,2
251031,17,2,２連複,1-2,250,2
251031,17,2,拡連複,1-2,190,3
251031,17,2,拡連複,1-3,130,1
251031,17,2,拡連複,2-3,310,7
251031,17,2,３連単,1-2-3,640,1
251031,17,2,３連複,1-2-3,380,1
251031,17,3,単勝,1,110,
251031,17,3,複勝,1,110,
251031,17,3,複勝,4,180,
251031,17,3,２連単,1-4,310,2
251031,17,3,２連複,1-4,270,1
251031,17,3,拡連複,1-4,180,2
251031,17,3,拡連複,1-5,370,5
251031,17,3,拡連複,4-5,440,7
251031,17,3,３連単,1-4-5,1210,3
251031,17,3,３連複,1-4-5,800,2
251031,17,4,単勝,2,110,
251031,17,4,複勝,2,120,
251031,17,4,複勝,1,190,
251031,17,4,２連単,2-1,760,3
251031,17,4,２連複,1-2,420,2
251031,17,4,拡連複,1-2,150,2
251031,17,4,拡連複,2-4,130,1
251031,17,4,拡連複,1-4,310,6
251031,17,4,３連単,2-1-4,1490,4
251031,17,4,３連複,1-2-4,480,2
251031,17,5,単勝,5,370,
251031,17,5,複勝,5,180,
251031,17,5,複勝,3,360,
251031,17,5,２連単,5-3,1430,6
251031,17,5,２連複,3-5,700,3
251031,17,5,拡連複,3-5,340,5
251031,17,5,拡連複,1-5,630,11
251031,17,5,拡連複,1-3,740,13
251031,17,5,３連単,5-3-1,9600,43
251031,17,5,３連複,1-3-5,1990,9
251031,17,6,単勝,3,520,
251031,17,6,複勝,3,180,
251031,17,6,複勝,2,180,
251031,17,6,２連単,3-2,2210,7
251031,17,6,２連複,2-3,530,3
251031,17,6,拡連複,2-3,200,3
251031,17,6,拡連複,3-5,1010,11
251031,17,6,拡連複,2-5,670,9
251031,17,6,３連単,3-2-5,9230,23
251031,17,6,３連複,2-3-5,2270,8
251031,17,7,単勝,3,410,
251031,17,7,複勝,3,150,
251031,17,7,複勝,5,140,
251031,17,7,２連単,3-5,1080,5
251031,17,7,２連複,3-5,450,2
251031,17,7,拡連複,3-5,170,1
251031,17,7,拡連複,3-6,410,7
251031,17,7,拡連複,5-6,240,5
251031,17,7,３連単,3-5-6,2720,11
251031,17,7,３連複,3-5-6,760,2
251031,17,8,単勝,5,770,
251031,17,8,複勝,5,280,
251031,17,8,複勝,2,140,
251031,17,8,２連単,5-2,3580,14
251031,17,8,２連複,2-5,970,6
251031,17,8,拡連複,2-5,230,4
251031,17,8,拡連複,4-5,270,6
251031,17,8,拡連複,2-4,150,1
251031,17,8,３連単,5-2-4,7140,32
251031,17,8,３連複,2-4-5,470,2
251031,17,9,単勝,3,200,
251031,17,9,複勝,3,130,
251031,17,9,複勝,2,220,
251031,17,9,２連単,3-2,990,3
251031,17,9,２連複,2-3,670,3
251031,17,9,拡連複,2-3,260,4
251031,17,9,拡連複,1-3,410,8
251031,17,9,拡連複,1-2,290,5
251031,17,9,３連単,3-2-1,7450,35
251031,17,9,３連複,1-2-3,1090,6
251031,17,10,単勝,1,170,
251031,17,10,複勝,1,190,
251031,17,10,複勝,3,510,
251031,17,10,２連単,1-3,460,2
251031,17,10,２連複,1-3,310,1
251031,17,10,拡連複,1-3,160,1
251031,17,10,拡連複,1-2,170,2
251031,17,10,拡連複,2-3,350,7
251031,17,10,３連単,1-3-2,1130,3
251031,17,10,３連複,1-2-3,390,2
251031,17,11,単勝,1,120,
251031,17,11,複勝,1,100,
251031,17,11,複勝,3,130,
251031,17,11,２連単,1-3,200,1
251031,17,11,２連複,1-3,150,1
251031,17,11,拡連複,1-3,120,1
251031,17,11,拡連複,1-4,280,6
251031,17,11,拡連複,3-4,410,9
251031,17,11,３連単,1-3-4,1250,5
251031,17,11,３連複,1-3-4,870,4
251031,17,12,単勝,2,650,
251031,17,12,複勝,2,180,
251031,17,12,複勝,1,100,
251031,17,12,２連単,2-1,1420,5
251031,17,12,２連複,1-2,200,1
251031,17,12,拡連複,1-2,160,1
251031,17,12,拡連複,2-5,220,5
251031,17,12,拡連複,1-5,200,3
251031,17,12,３連単,2-1-5,8260,20
251031,17,12,３連複,1-2-5,400,2
251031,15,1,単勝,4,560,
251031,15,1,複勝,4,290,
251031,15,1,複勝,3,160,
251031,15,1,２連単,4-3,2170,10
251031,15,1,２連複,3-4,770,5
251031,15,1,拡連複,3-4,260,4
251031,15,1,拡連複,4-5,970,13
251031,15,1,拡連複,3-5,590,9
251031,15,1,３連単,4-3-5,25910,53
251031,15,1,３連複,3-4-5,3860,12
251031,15,2,単勝,1,400,
251031,15,2,複勝,1,110,
251031,15,2,複勝,4,120,
251031,15,2,２連単,1-4,1690,7
251031,15,2,２連複,1-4,560,2
251031,15,2,拡連複,1-4,210,2
251031,15,2,拡連複,1-2,260,4
251031,15,2,拡連複,2-4,100,1
251031,15,2,３連単,1-4-2,3360,11
251031,15,2,３連複,1-2-4,340,1
251031,15,3,単勝,2,150,
251031,15,3,複勝,2,110,
251031,15,3,複勝,5,140,
251031,15,3,２連単,2-5,550,2
251031,15,3,２連複,2-5,260,1
251031,15,3,拡連複,2-5,140,1
251031,15,3,拡連複,2-6,280,4
251031,15,3,拡連複,5-6,420,6
251031,15,3,３連単,2-5-6,2170,6
251031,15,3,３連複,2-5-6,790,3
251031,15,4,単勝,1,200,
251031,15,4,複勝,1,180,
251031,15,4,複勝,4,120,
251031,15,4,２連単,1-4,480,1
251031,15,4,２連複,1-4,280,1
251031,15,4,拡連複,1-4,180,2
251031,15,4,拡連複,1-2,170,1
251031,15,4,拡連複,2-4,380,8
251031,15,4,３連単,1-4-2,1650,5
251031,15,4,３連複,1-2-4,530,2
251031,15,5,単勝,5,1150,
251031,15,5,複勝,5,260,
251031,15,5,複勝,4,190,
251031,15,5,２連単,5-4,1590,8
251031,15,5,２連複,4-5,490,3
251031,15,5,拡連複,4-5,130,1
251031,15,5,拡連複,1-5,170,3
251031,15,5,拡連複,1-4,190,5
251031,15,5,３連単,5-4-1,4670,19
251031,15,5,３連複,1-4-5,640,3
251031,15,6,単勝,3,530,
251031,15,6,複勝,3,110,
251031,15,6,複勝,1,110,
251031,15,6,２連単,3-1,660,2
251031,15,6,２連複,1-3,180,1
251031,15,6,拡連複,1-3,170,2
251031,15,6,拡連複,3-4,190,3
251031,15,6,拡連複,1-4,190,4
251031,15,6,３連単,3-1-4,960,2
251031,15,6,３連複,1-3-4,310,1
251031,15,7,単勝,1,120,
251031,15,7,複勝,1,100,
251031,15,7,複勝,6,230,
251031,15,7,２連単,1-6,860,4
251031,15,7,２連複,1-6,900,5
251031,15,7,拡連複,1-6,290,4
251031,15,7,拡連複,1-3,100,1
251031,15,7,拡連複,3-6,370,6
251031,15,7,３連単,1-6-3,1740,5
251031,15,7,３連複,1-3-6,450,2
251031,15,8,単勝,1,100,
251031,15,8,複勝,1,100,
251031,15,8,複勝,2,160,
251031,15,8,２連単,1-2,290,2
251031,15,8,２連複,1-2,210,1
251031,15,8,拡連複,1-2,130,2
251031,15,8,拡連複,1-4,110,1
251031,15,8,拡連複,2-4,220,5
251031,15,8,３連単,1-2-4,390,1
251031,15,8,３連複,1-2-4,190,1
251031,15,9,単勝,2,980,
251031,15,9,複勝,2,150,
251031,15,9,複勝,1,100,
251031,15,9,２連単,2-1,2110,5
251031,15,9,２連複,1-2,190,1
251031,15,9,拡連複,1-2,100,2
251031,15,9,拡連複,2-3,190,5
251031,15,9,拡連複,1-3,100,1
251031,15,9,３連単,2-1-3,3630,11
251031,15,9,３連複,1-2-3,150,1
251031,15,10,単勝,1,100,
251031,15,10,複勝,1,130,
251031,15,10,複勝,2,160,
251031,15,10,２連単,1-2,490,2
251031,15,10,２連複,1-2,290,1
251031,15,10,拡連複,1-2,130,1
251031,15,10,拡連複,1-4,180,2
251031,15,10,拡連複,2-4,250,5
251031,15,10,３連単,1-2-4,1180,3
251031,15,10,３連複,1-2-4,330,1
251031,15,11,単勝,2,270,
251031,15,11,複勝,2,260,
251031,15,11,複勝,4,570,
251031,15,11,２連単,2-4,1770,8
251031,15,11,２連複,2-4,2050,9
251031,15,11,拡連複,2-4,490,9
251031,15,11,拡連複,2-5,290,3
251031,15,11,拡連複,4-5,810,14
251031,15,11,３連単,2-4-5,4820,18
251031,15,11,３連複,2-4-5,1380,7
251031,15,12,単勝,2,490,
251031,15,12,複勝,2,130,
251031,15,12,複勝,1,100,
251031,15,12,２連単,2-1,760,2
251031,15,12,２連複,1-2,230,1
251031,15,12,拡連複,1-2,100,1
251031,15,12,拡連複,2-3,250,5
251031,15,12,拡連複,1-3,230,3
251031,15,12,３連単,2-1-3,1910,5
251031,15,12,３連複,1-2-3,420,2
251031,14,1,単勝,1,100,
251031,14,1,複勝,1,100,
251031,14,1,複勝,2,150,
251031,14,1,２連単,1-2,270,1
251031,14,1,２連複,1-2,210,1
251031,14,1,拡連複,1-2,140,2
251031,14,1,拡連複,1-4,130,1
251031,14,1,拡連複,2-4,270,5
251031,14,1,３連単,1-2-4,540,1
251031,14,1,３連複,1-2-4,370,1
251031,14,2,単勝,1,120,
251031,14,2,複勝,1,100,
251031,14,2,複勝,3,270,
251031,14,2,２連単,1-3,410,1
251031,14,2,２連複,1-3,500,3
251031,14,2,拡連複,1-3,150,2
