hd,jcd,rno,shiki,combo,payout,ninki
260531,20,3,複勝,2,110,
260531,20,3,複勝,3,190,
260531,20,3,２連単,2-3,570,2
260531,20,3,２連複,2-3,530,3
260531,20,3,拡連複,2-3,150,2
260531,20,3,拡連複,2-4,700,6
260531,20,3,拡連複,3-4,1820,10
260531,20,3,３連単,2-3-4,5060,17
260531,20,3,３連複,2-3-4,1790,8
260531,20,4,単勝,1,250,
260531,20,4,複勝,1,150,
260531,20,4,複勝,2,130,
260531,20,4,２連単,1-2,230,1
260531,20,4,２連複,1-2,230,1
260531,20,4,拡連複,1-2,130,2
260531,20,4,拡連複,1-3,130,3
260531,20,4,拡連複,2-3,120,1
260531,20,4,３連単,1-2-3,400,1
260531,20,4,３連複,1-2-3,120,1
260531,20,5,単勝,1,100,
260531,20,5,複勝,1,100,
260531,20,5,複勝,2,110,
260531,20,5,２連単,1-2,330,2
260531,20,5,２連複,1-2,250,1
260531,20,5,拡連複,1-2,190,4
260531,20,5,拡連複,1-4,130,1
260531,20,5,拡連複,2-4,140,2
260531,20,5,３連単,1-2-4,390,1
260531,20,5,３連複,1-2-4,160,1
260531,20,6,単勝,2,470,
260531,20,6,複勝,2,800,
260531,20,6,複勝,5,1280,
260531,20,6,２連単,2-5,12010,23
260531,20,6,２連複,2-5,4580,11
260531,20,6,拡連複,2-5,970,12
260531,20,6,拡連複,1-2,380,7
260531,20,6,拡連複,1-5,1180,14
260531,20,6,３連単,2-5-1,45820,82
260531,20,6,３連複,1-2-5,2820,8
260531,20,7,単勝,1,120,
260531,20,7,複勝,1,100,
260531,20,7,複勝,3,140,
260531,20,7,２連単,1-3,300,2
260531,20,7,２連複,1-3,170,1
260531,20,7,拡連複,1-3,100,1
260531,20,7,拡連複,1-6,110,2
260531,20,7,拡連複,3-6,160,3
260531,20,7,３連単,1-3-6,530,2
260531,20,7,３連複,1-3-6,140,1
260531,20,8,単勝,1,100,
260531,20,8,複勝,1,100,
260531,20,8,複勝,2,100,
260531,20,8,２連単,1-2,150,1
260531,20,8,２連複,1-2,260,2
260531,20,8,拡連複,1-2,100,1
260531,20,8,拡連複,1-3,110,2
260531,20,8,拡連複,2-3,170,4
260531,20,8,３連単,1-2-3,320,1
260531,20,8,３連複,1-2-3,200,1
260531,20,9,単勝,1,120,
260531,20,9,複勝,1,100,
260531,20,9,複勝,6,380,
260531,20,9,２連単,1-6,1970,7
260531,20,9,２連複,1-6,1870,5
260531,20,9,拡連複,1-6,350,7
260531,20,9,拡連複,1-4,170,1
260531,20,9,拡連複,4-6,650,11
260531,20,9,３連単,1-6-4,8940,23
260531,20,9,３連複,1-4-6,1450,7
260531,20,10,単勝,5,400,
260531,20,10,複勝,5,250,
260531,20,10,複勝,3,300,
260531,20,10,２連単,5-3,2180,8
260531,20,10,２連複,3-5,780,4
260531,20,10,拡連複,3-5,210,3
260531,20,10,拡連複,2-5,370,7
260531,20,10,拡連複,2-3,530,9
260531,20,10,３連単,5-3-2,7360,25
260531,20,10,３連複,2-3-5,1250,5
260531,20,11,単勝,1,140,
260531,20,11,複勝,1,160,
260531,20,11,複勝,5,600,
260531,20,11,２連単,1-5,570,3
260531,20,11,２連複,1-5,700,4
260531,20,11,拡連複,1-5,100,1
260531,20,11,拡連複,1-6,530,8
260531,20,11,拡連複,5-6,1450,15
260531,20,11,３連単,1-5-6,3050,15
260531,20,11,３連複,1-5-6,1630,8
260531,20,12,単勝,6,2850,
260531,20,12,複勝,6,510,
260531,20,12,複勝,5,1200,
260531,20,12,２連単,6-5,14770,25
260531,20,12,２連複,5-6,6280,13
260531,20,12,拡連複,5-6,1390,15
260531,20,12,拡連複,3-6,600,11
260531,20,12,拡連複,3-5,560,9
260531,20,12,３連単,6-5-3,168580,115
260531,20,12,３連複,3-5-6,7570,18
260531,18,1,単勝,1,100,
260531,18,1,複勝,1,100,
260531,18,1,複勝,3,170,
260531,18,1,２連単,1-3,610,3
260531,18,1,２連複,1-3,520,3
260531,18,1,拡連複,1-3,180,3
260531,18,1,拡連複,1-4,150,1
260531,18,1,拡連複,3-4,420,8
260531,18,1,３連単,1-3-4,1260,6
260531,18,1,３連複,1-3-4,650,5
260531,18,2,単勝,2,1630,
260531,18,2,複勝,2,170,
260531,18,2,複勝,1,100,
260531,18,2,２連単,2-1,2480,6
260531,18,2,２連複,1-2,310,2
260531,18,2,拡連複,1-2,180,3
260531,18,2,拡連複,2-6,250,5
260531,18,2,拡連複,1-6,140,2
260531,18,2,３連単,2-1-6,5650,18
260531,18,2,３連複,1-2-6,410,2
260531,18,3,単勝,1,130,
260531,18,3,複勝,1,100,
260531,18,3,複勝,4,100,
260531,18,3,２連単,1-4,330,1
260531,18,3,２連複,1-4,230,1
260531,18,3,拡連複,1-4,120,1
260531,18,3,拡連複,1-5,170,3
260531,18,3,拡連複,4-5,290,6
260531,18,3,３連単,1-4-5,910,1
260531,18,3,３連複,1-4-5,350,1
260531,18,4,単勝,1,120,
260531,18,4,複勝,1,100,
260531,18,4,複勝,2,160,
260531,18,4,２連単,1-2,210,1
260531,18,4,２連複,1-2,160,1
260531,18,4,拡連複,1-2,110,1
260531,18,4,拡連複,1-4,120,2
260531,18,4,拡連複,2-4,190,4
260531,18,4,３連単,1-2-4,560,2
260531,18,4,３連複,1-2-4,260,1
260531,18,5,単勝,5,540,
260531,18,5,複勝,5,400,
260531,18,5,複勝,2,290,
260531,18,5,２連単,5-2,5320,13
260531,18,5,２連複,2-5,2420,6
260531,18,5,拡連複,2-5,390,6
260531,18,5,拡連複,1-5,170,3
260531,18,5,拡連複,1-2,140,1
260531,18,5,３連単,5-2-1,11970,33
260531,18,5,３連複,1-2-5,370,2
260531,18,6,単勝,4,410,
260531,18,6,複勝,4,130,
260531,18,6,複勝,2,250,
260531,18,6,２連単,4-2,1630,9
260531,18,6,２連複,2-4,590,4
260531,18,6,拡連複,2-4,180,2
260531,18,6,拡連複,4-5,200,6
260531,18,6,拡連複,2-5,180,1
260531,18,6,３連単,4-2-5,2890,14
260531,18,6,３連複,2-4-5,620,4
260531,18,7,単勝,2,180,
260531,18,7,複勝,2,250,
260531,18,7,複勝,1,180,
260531,18,7,２連単,2-1,630,3
260531,18,7,２連複,1-2,270,1
260531,18,7,拡連複,1-2,160,1
260531,18,7,拡連複,2-4,300,7
260531,18,7,拡連複,1-4,480,9
260531,18,7,３連単,2-1-4,3120,10
260531,18,7,３連複,1-2-4,770,4
260531,18,8,単勝,1,270,
260531,18,8,複勝,1,150,
260531,18,8,複勝,3,210,
260531,18,8,２連単,1-3,590,1
260531,18,8,２連複,1-3,600,2
260531,18,8,拡連複,1-3,190,2
260531,18,8,拡連複,1-6,200,3
260531,18,8,拡連複,3-6,430,10
260531,18,8,３連単,1-3-6,1910,4
260531,18,8,３連複,1-3-6,650,3
260531,18,9,単勝,6,1810,
260531,18,9,複勝,6,1710,
260531,18,9,複勝,3,200,
260531,18,9,２連単,6-3,14050,14
260531,18,9,２連複,3-6,6420,8
260531,18,9,拡連複,3-6,870,11
260531,18,9,拡連複,1-6,470,7
260531,18,9,拡連複,1-3,140,1
260531,18,9,３連単,6-3-1,49930,54
260531,18,9,３連複,1-3-6,860,5
260531,18,10,単勝,1,110,
260531,18,10,複勝,1,100,
260531,18,10,複勝,3,140,
260531,18,10,２連単,1-3,600,3
260531,18,10,２連複,1-3,590,2
260531,18,10,拡連複,1-3,160,2
260531,18,10,拡連複,1-4,160,3
260531,18,10,拡連複,3-4,300,6
260531,18,10,３連単,1-3-4,1240,3
260531,18,10,３連複,1-3-4,490,3
260531,18,11,単勝,1,120,
260531,18,11,複勝,1,100,
260531,18,11,複勝,3,180,
260531,18,11,２連単,1-3,570,2
260531,18,11,２連複,1-3,660,2
260531,18,11,拡連複,1-3,210,3
260531,18,11,拡連複,1-2,130,1
260531,18,11,拡連複,2-3,340,7
260531,18,11,３連単,1-3-2,1290,4
260531,18,11,３連複,1-2-3,280,1
260531,18,12,単勝,1,120,
260531,18,12,複勝,1,100,
260531,18,12,複勝,2,150,
260531,18,12,２連単,1-2,250,1
260531,18,12,２連複,1-2,200,1
260531,18,12,拡連複,1-2,100,1
260531,18,12,拡連複,1-4,150,3
260531,18,12,拡連複,2-4,200,4
260531,18,12,３連単,1-2-4,670,2
260531,18,12,３連複,1-2-4,390,2
260531,15,1,単勝,1,120,
260531,15,1,複勝,1,100,
260531,15,1,複勝,6,330,
260531,15,1,２連単,1-6,3930,11
260531,15,1,２連複,1-6,3790,10
260531,15,1,拡連複,1-6,1060,10
260531,15,1,拡連複,1-2,150,2
260531,15,1,拡連複,2-6,1060,10
260531,15,1,３連単,1-6-2,14240,40
260531,15,1,３連複,1-2-6,2310,8
260531,15,2,単勝,1,160,
260531,15,2,複勝,1,100,
260531,15,2,複勝,6,160,
260531,15,2,２連単,1-6,670,3
260531,15,2,２連複,1-6,550,3
260531,15,2,拡連複,1-6,230,3
260531,15,2,拡連複,1-3,290,5
260531,15,2,拡連複,3-6,370,9
260531,15,2,３連単,1-6-3,2360,9
260531,15,2,３連複,1-3-6,610,2
260531,15,3,単勝,5,1140,
260531,15,3,複勝,5,450,
260531,15,3,複勝,1,110,
260531,15,3,２連単,5-1,1180,6
260531,15,3,２連複,1-5,690,3
260531,15,3,拡連複,1-5,190,2
260531,15,3,拡連複,2-5,400,7
260531,15,3,拡連複,1-2,250,3
260531,15,3,３連単,5-1-2,8230,29
260531,15,3,３連複,1-2-5,1190,5
260531,15,4,単勝,1,150,
260531,15,4,複勝,1,100,
260531,15,4,複勝,4,120,
260531,15,4,２連単,1-4,1520,6
260531,15,4,２連複,1-4,1150,3
260531,15,4,拡連複,1-4,280,6
260531,15,4,拡連複,1-2,110,1
260531,15,4,拡連複,2-4,250,4
260531,15,4,３連単,1-4-2,3710,13
260531,15,4,３連複,1-2-4,770,4
260531,15,5,単勝,3,330,
260531,15,5,複勝,3,110,
260531,15,5,複勝,1,120,
260531,15,5,２連単,3-1,710,3
260531,15,5,２連複,1-3,350,1
260531,15,5,拡連複,1-3,140,1
260531,15,5,拡連複,3-6,170,3
260531,15,5,拡連複,1-6,150,2
260531,15,5,３連単,3-1-6,1620,3
260531,15,5,３連複,1-3-6,270,1
260531,15,6,単勝,5,5970,
260531,15,6,複勝,5,630,
260531,15,6,複勝,6,3410,
260531,15,6,２連単,5-6,20120,22
260531,15,6,２連複,5-6,22170,14
260531,15,6,拡連複,5-6,2630,13
260531,15,6,拡連複,4-5,1050,9
260531,15,6,拡連複,4-6,3400,14
260531,15,6,３連単,5-6-4,97900,87
260531,15,6,３連複,4-5-6,5970,12
260531,15,7,単勝,1,110,
260531,15,7,複勝,1,100,
260531,15,7,複勝,3,250,
260531,15,7,２連単,1-3,250,1
260531,15,7,２連複,1-3,270,1
260531,15,7,拡連複,1-3,150,2
260531,15,7,拡連複,1-6,200,3
260531,15,7,拡連複,3-6,400,6
260531,15,7,３連単,1-3-6,780,1
260531,15,7,３連複,1-3-6,410,1
260531,15,8,単勝,1,120,
260531,15,8,複勝,1,110,
260531,15,8,複勝,4,150,
260531,15,8,２連単,1-4,420,3
260531,15,8,２連複,1-4,270,2
260531,15,8,拡連複,1-4,130,1
260531,15,8,拡連複,1-2,150,2
260531,15,8,拡連複,2-4,240,5
260531,15,8,３連単,1-4-2,950,5
260531,15,8,３連複,1-2-4,360,2
260531,15,9,単勝,1,120,
260531,15,9,複勝,1,210,
260531,15,9,複勝,4,180,
260531,15,9,２連単,1-4,910,4
260531,15,9,２連複,1-4,590,3
260531,15,9,拡連複,1-4,340,2
260531,15,9,拡連複,1-3,410,3
260531,15,9,拡連複,3-4,610,6
260531,15,9,３連単,1-4-3,2420,7
260531,15,9,３連複,1-3-4,530,2
260531,15,10,単勝,3,690,
260531,15,10,複勝,3,510,
260531,15,10,複勝,5,470,
260531,15,10,２連単,3-5,3860,13
260531,15,10,２連複,3-5,1340,7
260531,15,10,拡連複,3-5,550,7
260531,15,10,拡連複,3-6,1980,15
260531,15,10,拡連複,5-6,1900,14
260531,15,10,３連単,3-5-6,30060,83
260531,15,10,３連複,3-5-6,5950,18
260531,15,11,単勝,1,100,
260531,15,11,複勝,1,100,
260531,15,11,複勝,2,330,
260531,15,11,２連単,1-2,270,1
260531,15,11,２連複,1-2,350,2
260531,15,11,拡連複,1-2,180,2
260531,15,11,拡連複,1-3,120,1
260531,15,11,拡連複,2-3,330,8
260531,15,11,３連単,1-2-3,850,2
260531,15,11,３連複,1-2-3,400,1
260531,15,12,単勝,1,160,
260531,15,12,複勝,1,100,
260531,15,12,複勝,3,320,
260531,15,12,２連単,1-3,650,2
260531,15,12,２連複,1-3,560,2
260531,15,12,拡連複,1-3,210,2
260531,15,12,拡連複,1-4,230,3
260531,15,12,拡連複,3-4,400,8
260531,15,12,３連単,1-3-4,2250,6
260531,15,12,３連複,1-3-4,850,4
260531,14,1,単勝,1,110,
260531,14,1,複勝,1,100,
260531,14,1,複勝,3,110,
260531,14,1,２連単,1-3,240,1
260531,14,1,２連複,1-3,130,1
260531,14,1,拡連複,1-3,120,1
260531,14,1,拡連複,1-4,210,5
260531,14,1,拡連複,3-4,190,3
260531,14,1,３連単,1-3-4,610,2
260531,14,1,３連複,1-3-4,350,2
260531,14,2,単勝,3,1340,
260531,14,2,複勝,3,420,
260531,14,2,複勝,2,140,
260531,14,2,２連単,3-2,3460,12
260531,14,2,２連複,2-3,1180,6
260531,14,2,拡連複,2-3,380,5
260531,14,2,拡連複,1-3,860,11
260531,14,2,拡連複,1-2,120,1
260531,14,2,３連単,3-2-1,18890,55
260531,14,2,３連複,1-2-3,1270,6
260531,14,3,単勝,1,100,
260531,14,3,複勝,1,110,
260531,14,3,複勝,2,140,
260531,14,3,２連単,1-2,160,1
260531,14,3,２連複,1-2,180,1
260531,14,3,拡連複,1-2,120,1
260531,14,3,拡連複,1-6,280,5
260531,14,3,拡連複,2-6,430,9
260531,14,3,３連単,1-2-6,960,3
260531,14,3,３連複,1-2-6,630,4
260531,14,4,単勝,1,140,
260531,14,4,複勝,1,100,
260531,14,4,複勝,3,100,
260531,14,4,２連単,1-3,220,1
260531,14,4,２連複,1-3,160,1
260531,14,4,拡連複,1-3,100,1
260531,14,4,拡連複,1-2,120,2
260531,14,4,拡連複,2-3,140,3
260531,14,4,３連単,1-3-2,500,1
260531,14,4,３連複,1-2-3,150,1
260531,14,5,単勝,2,160,
260531,14,5,複勝,2,110,
260531,14,5,複勝,4,150,
260531,14,5,２連単,2-4,380,1
260531,14,5,２連複,2-4,300,1
260531,14,5,拡連複,2-4,150,1
260531,14,5,拡連複,2-3,210,3
260531,14,5,拡連複,3-4,660,11
260531,14,5,３連単,2-4-3,2000,7
260531,14,5,３連複,2-3-4,600,3
260531,14,6,単勝,1,460,
260531,14,6,複勝,1,150,
260531,14,6,複勝,4,110,
260531,14,6,２連単,1-4,880,5
260531,14,6,２連複,1-4,420,3
260531,14,6,拡連複,1-4,180,3
260531,14,6,拡連複,1-3,550,8
260531,14,6,拡連複,3-4,250,4
260531,14,6,３連単,1-4-3,3700,15
260531,14,6,３連複,1-3-4,1050,5
260531,14,7,単勝,3,360,
260531,14,7,複勝,3,130,
260531,14,7,複勝,5,210,
260531,14,7,２連単,3-5,1080,4
260531,14,7,２連複,3-5,770,4
260531,14,7,拡連複,3-5,210,3
260531,14,7,拡連複,1-3,130,1
260531,14,7,拡連複,1-5,240,4
260531,14,7,３連単,3-5-1,2280,4
260531,14,7,３連複,1-3-5,370,2
260531,14,8,単勝,3,280,
260531,14,8,複勝,3,100,
260531,14,8,複勝,1,190,
260531,14,8,２連単,3-1,600,2
260531,14,8,２連複,1-3,280,1
260531,14,8,拡連複,1-3,180,2
260531,14,8,拡連複,3-5,320,5
260531,14,8,拡連複,1-5,280,4
260531,14,8,３連単,3-1-5,2690,11
260531,14,8,３連複,1-3-5,800,3
260531,14,9,単勝,6,1060,
260531,14,9,複勝,6,190,
260531,14,9,複勝,3,300,
260531,14,9,２連単,6-3,6920,23
260531,14,9,２連複,3-6,1950,8
260531,14,9,拡連複,3-6,1130,12
260531,14,9,拡連複,2-6,450,6
260531,14,9,拡連複,2-3,550,7
260531,14,9,３連単,6-3-2,24090,76
260531,14,9,３連複,2-3-6,2670,11
260531,14,10,単勝,1,340,
260531,14,10,複勝,1,120,
260531,14,10,複勝,4,100,
260531,14,10,２連単,1-4,480,1
260531,14,10,２連複,1-4,310,1
260531,14,10,拡連複,1-4,180,2
260531,14,10,拡連複,1-6,300,5
260531,14,10,拡連複,4-6,220,3
260531,14,10,３連単,1-4-6,1300,2
260531,14,10,３連複,1-4-6,720,3
260531,14,11,単勝,2,520,
260531,14,11,複勝,2,200,
260531,14,11,複勝,6,600,
260531,14,11,２連単,2-6,6850,18
260531,14,11,２連複,2-6,11170,15
260531,14,11,拡連複,2-6,1300,11
260531,14,11,拡連複,1-2,530,7
260531,14,11,拡連複,1-6,720,9
260531,14,11,３連単,2-6-1,39610,72
260531,14,11,３連複,1-2-6,2560,10
260531,14,12,単勝,1,270,
260531,14,12,複勝,1,100,
260531,14,12,複勝,3,160,
260531,14,12,２連単,1-3,350,2
260531,14,12,２連複,1-3,260,1
260531,14,12,拡連複,1-3,190,3
260531,14,12,拡連複,1-4,170,2
260531,14,12,拡連複,3-4,470,7
260531,14,12,３連単,1-3-4,830,1
260531,14,12,３連複,1-3-4,510,2
260531,13,1,単勝,1,730,
260531,13,1,複勝,1,120,
260531,13,1,複勝,2,270,
260531,13,1,２連単,1-2,4620,15
260531,13,1,２連複,1-2,2020,8
260531,13,1,拡連複,1-2,590,11
260531,13,1,拡連複,1-3,270,4
260531,13,1,拡連複,2-3,180,2
260531,13,1,３連単,1-2-3,10890,41
260531,13,1,３連複,1-2-3,1210,5
260531,13,2,単勝,1,240,
260531,13,2,複勝,1,180,
260531,13,2,複勝,2,150,
260531,13,2,２連単,1-2,500,1
260531,13,2,２連複,1-2,230,1
260531,13,2,拡連複,1-2,190,3
260531,13,2,拡連複,1-5,140,1
260531,13,2,拡連複,2-5,230,4
260531,13,2,３連単,1-2-5,940,1
260531,13,2,３連複,1-2-5,390,1
260531,13,3,単勝,4,560,
260531,13,3,複勝,4,250,
260531,13,3,複勝,2,130,
260531,13,3,２連単,4-2,2450,8
260531,13,3,２連複,2-4,1010,5
260531,13,3,拡連複,2-4,230,5
260531,13,3,拡連複,1-4,280,6
260531,13,3,拡連複,1-2,140,1
260531,13,3,３連単,4-2-1,5460,17
260531,13,3,３連複,1-2-4,470,2
260531,13,4,単勝,1,210,
260531,13,4,複勝,1,130,
260531,13,4,複勝,2,100,
260531,13,4,２連単,1-2,340,1
260531,13,4,２連複,1-2,240,1
260531,13,4,拡連複,1-2,120,1
260531,13,4,拡連複,1-3,160,2
260531,13,4,拡連複,2-3,180,3
260531,13,4,３連単,1-2-3,840,1
260531,13,4,３連複,1-2-3,330,1
260531,13,5,単勝,2,160,
260531,13,5,複勝,2,100,
260531,13,5,複勝,1,140,
260531,13,5,２連単,2-1,320,2
260531,13,5,２連複,1-2,180,1
260531,13,5,拡連複,1-2,130,1
260531,13,5,拡連複,2-4,160,2
260531,13,5,拡連複,1-4,400,10
260531,13,5,３連単,2-1-4,1160,2
260531,13,5,３連複,1-2-4,250,1
260531,13,6,単勝,1,170,
260531,13,6,複勝,1,120,
260531,13,6,複勝,4,100,
260531,13,6,２連単,1-4,300,2
260531,13,6,２連複,1-4,180,1
260531,13,6,拡連複,1-4,100,1
260531,13,6,拡連複,1-2,140,2
260531,13,6,拡連複,2-4,190,4
260531,13,6,３連単,1-4-2,430,1
260531,13,6,３連複,1-2-4,170,1
260531,13,7,単勝,3,560,
260531,13,7,複勝,3,200,
260531,13,7,複勝,2,340,
260531,13,7,２連単,3-2,1920,10
260531,13,7,２連複,2-3,990,6
260531,13,7,拡連複,2-3,220,2
260531,13,7,拡連複,3-4,400,7
260531,13,7,拡連複,2-4,420,8
260531,13,7,３連単,3-2-4,11930,48
260531,13,7,３連複,2-3-4,4210,16
260531,13,8,単勝,4,200,
260531,13,8,複勝,4,230,
260531,13,8,複勝,5,430,
260531,13,8,２連単,4-5,640,3
260531,13,8,２連複,4-5,1150,6
260531,13,8,拡連複,4-5,280,4
260531,13,8,拡連複,1-4,170,1
260531,13,8,拡連複,1-5,1020,13
260531,13,8,３連単,4-5-1,3070,14
260531,13,8,３連複,1-4-5,1130,6
260531,13,9,単勝,1,110,
260531,13,9,複勝,1,130,
260531,13,9,複勝,2,200,
260531,13,9,２連単,1-2,710,3
260531,13,9,２連複,1-2,470,2
260531,13,9,拡連複,1-2,280,3
260531,13,9,拡連複,1-6,450,8
260531,13,9,拡連複,2-6,320,4
260531,13,9,３連単,1-2-6,1900,6
260531,13,9,３連複,1-2-6,850,3
260531,13,10,単勝,4,1020,
260531,13,10,複勝,4,140,
260531,13,10,複勝,3,340,
260531,13,10,２連単,4-3,4890,10
260531,13,10,２連複,3-4,1440,5
260531,13,10,拡連複,3-4,600,10
260531,13,10,拡連複,1-4,120,1
260531,13,10,拡連複,1-3,230,3
260531,13,10,３連単,4-3-1,17200,42
260531,13,10,３連複,1-3-4,590,2
260531,13,11,単勝,1,110,
260531,13,11,複勝,1,130,
260531,13,11,複勝,3,130,
260531,13,11,２連単,1-3,230,1
260531,13,11,２連複,1-3,220,1
260531,13,11,拡連複,1-3,200,3
260531,13,11,拡連複,1-4,100,1
260531,13,11,拡連複,3-4,350,5
260531,13,11,３連単,1-3-4,470,1
260531,13,11,３連複,1-3-4,250,1
260531,13,12,単勝,1,120,
260531,13,12,複勝,1,100,
260531,13,12,複勝,3,240,
260531,13,12,２連単,1-3,550,3
260531,13,12,２連複,1-3,870,5
260531,13,12,拡連複,1-3,110,1
260531,13,12,拡連複,1-4,130,2
260531,13,12,拡連複,3-4,230,4
260531,13,12,３連単,1-3-4,1390,4
260531,13,12,３連複,1-3-4,730,3
260531,12,1,単勝,1,140,
260531,12,1,複勝,1,120,
260531,12,1,複勝,2,130,
260531,12,1,２連単,1-2,470,2
260531,12,1,２連複,1-2,410,2
260531,12,1,拡連複,1-2,160,2
260531,12,1,拡連複,1-3,230,4
260531,12,1,拡連複,2-3,500,7
260531,12,1,３連単,1-2-3,2530,9
260531,12,1,３連複,1-2-3,900,3
260531,12,2,単勝,6,260,
260531,12,2,複勝,6,100,
260531,12,2,複勝,1,100,
260531,12,2,２連単,6-1,2490,9
