hd,jcd,rno,shiki,combo,payout,ninki
250731,24,11,２連単,1-5,460,3
250731,24,11,２連複,1-5,420,3
250731,24,11,拡連複,1-5,240,4
250731,24,11,拡連複,1-2,210,3
250731,24,11,拡連複,2-5,870,11
250731,24,11,３連単,1-5-2,1600,10
250731,24,11,３連複,1-2-5,770,4
250731,24,12,単勝,1,130,
250731,24,12,複勝,1,100,
250731,24,12,複勝,3,140,
250731,24,12,２連単,1-3,290,1
250731,24,12,２連複,1-3,140,1
250731,24,12,拡連複,1-3,100,1
250731,24,12,拡連複,1-4,750,11
250731,24,12,拡連複,3-4,620,10
250731,24,12,３連単,1-3-4,2900,10
250731,24,12,３連複,1-3-4,1560,5
250731,21,1,単勝,1,100,
250731,21,1,複勝,1,100,
250731,21,1,複勝,3,230,
250731,21,1,２連単,1-3,270,1
250731,21,1,２連複,1-3,310,2
250731,21,1,拡連複,1-3,180,3
250731,21,1,拡連複,1-4,170,2
250731,21,1,拡連複,3-4,640,10
250731,21,1,３連単,1-3-4,980,3
250731,21,1,３連複,1-3-4,630,5
250731,21,2,単勝,4,440,
250731,21,2,複勝,4,180,
250731,21,2,複勝,3,580,
250731,21,2,２連単,4-3,2380,11
250731,21,2,２連複,3-4,2640,8
250731,21,2,拡連複,3-4,450,5
250731,21,2,拡連複,4-6,960,10
250731,21,2,拡連複,3-6,2030,15
250731,21,2,３連単,4-3-6,11020,45
250731,21,2,３連複,3-4-6,2590,13
250731,21,3,単勝,1,170,
250731,21,3,複勝,1,110,
250731,21,3,複勝,2,400,
250731,21,3,２連単,1-2,610,3
250731,21,3,２連複,1-2,700,4
250731,21,3,拡連複,1-2,200,4
250731,21,3,拡連複,1-3,100,1
250731,21,3,拡連複,2-3,230,5
250731,21,3,３連単,1-2-3,1140,3
250731,21,3,３連複,1-2-3,310,2
250731,21,4,単勝,2,170,
250731,21,4,２連単,2-4,170,2
250731,21,4,２連複,不成立,,
250731,21,4,拡連複,不成立,,
250731,21,4,３連単,不成立,,
250731,21,4,３連複,不成立,,
250731,21,5,単勝,1,100,
250731,21,5,複勝,1,100,
250731,21,5,複勝,3,100,
250731,21,5,２連単,1-3,150,1
250731,21,5,２連複,1-3,150,1
250731,21,5,拡連複,1-3,110,1
250731,21,5,拡連複,1-2,210,3
250731,21,5,拡連複,2-3,390,9
250731,21,5,３連単,1-3-2,790,3
250731,21,5,３連複,1-2-3,500,2
250731,21,6,単勝,2,290,
250731,21,6,複勝,2,160,
250731,21,6,複勝,5,100,
250731,21,6,２連単,2-5,980,4
250731,21,6,２連複,2-5,820,4
250731,21,6,拡連複,2-5,120,1
250731,21,6,拡連複,1-2,150,2
250731,21,6,拡連複,1-5,160,3
250731,21,6,３連単,2-5-1,3400,12
250731,21,6,３連複,1-2-5,310,1
250731,21,7,単勝,6,1670,
250731,21,7,複勝,6,380,
250731,21,7,複勝,4,220,
250731,21,7,２連単,6-4,8250,20
250731,21,7,２連複,4-6,1850,7
250731,21,7,拡連複,4-6,500,11
250731,21,7,拡連複,1-6,160,2
250731,21,7,拡連複,1-4,180,3
250731,21,7,３連単,6-4-1,13850,40
250731,21,7,３連複,1-4-6,540,2
250731,21,8,単勝,2,210,
250731,21,8,複勝,2,120,
250731,21,8,複勝,3,160,
250731,21,8,２連単,2-3,410,1
250731,21,8,２連複,2-3,400,2
250731,21,8,拡連複,2-3,170,2
250731,21,8,拡連複,2-5,210,3
250731,21,8,拡連複,3-5,250,6
250731,21,8,３連単,2-3-5,900,1
250731,21,8,３連複,2-3-5,350,1
250731,21,9,単勝,3,500,
250731,21,9,複勝,3,710,
250731,21,9,複勝,2,160,
250731,21,9,２連単,3-2,4360,12
250731,21,9,２連複,2-3,1280,4
250731,21,9,拡連複,2-3,490,8
250731,21,9,拡連複,3-6,440,7
250731,21,9,拡連複,2-6,210,2
250731,21,9,３連単,3-2-6,13560,42
250731,21,9,３連複,2-3-6,1840,6
250731,21,10,単勝,2,120,
250731,21,10,複勝,2,100,
250731,21,10,複勝,5,370,
250731,21,10,２連単,2-5,1110,5
250731,21,10,２連複,2-5,820,4
250731,21,10,拡連複,2-5,320,4
250731,21,10,拡連複,2-6,510,5
250731,21,10,拡連複,5-6,3350,15
250731,21,10,３連単,2-5-6,3540,17
250731,21,10,３連複,2-5-6,2690,10
250731,21,11,単勝,1,150,
250731,21,11,複勝,1,100,
250731,21,11,複勝,5,200,
250731,21,11,２連単,1-5,1030,5
250731,21,11,２連複,1-5,690,4
250731,21,11,拡連複,1-5,460,7
250731,21,11,拡連複,1-6,170,2
250731,21,11,拡連複,5-6,510,8
250731,21,11,３連単,1-5-6,2580,10
250731,21,11,３連複,1-5-6,950,5
250731,21,12,単勝,1,120,
250731,21,12,複勝,1,110,
250731,21,12,複勝,4,330,
250731,21,12,２連単,1-4,660,4
250731,21,12,２連複,1-4,670,4
250731,21,12,拡連複,1-4,310,5
250731,21,12,拡連複,1-6,620,8
250731,21,12,拡連複,4-6,1390,12
250731,21,12,３連単,1-4-6,6680,18
250731,21,12,３連複,1-4-6,5420,12
250731,19,1,単勝,1,150,
250731,19,1,複勝,1,110,
250731,19,1,複勝,3,100,
250731,19,1,２連単,1-3,190,1
250731,19,1,２連複,1-3,180,1
250731,19,1,拡連複,1-3,110,1
250731,19,1,拡連複,1-4,190,4
250731,19,1,拡連複,3-4,120,2
250731,19,1,３連単,1-3-4,430,1
250731,19,1,３連複,1-3-4,160,1
250731,19,2,単勝,1,140,
250731,19,2,複勝,1,100,
250731,19,2,複勝,2,160,
250731,19,2,２連単,1-2,390,1
250731,19,2,２連複,1-2,210,1
250731,19,2,拡連複,1-2,200,3
250731,19,2,拡連複,1-3,210,4
250731,19,2,拡連複,2-3,350,6
250731,19,2,３連単,1-2-3,710,1
250731,19,2,３連複,1-2-3,250,1
250731,19,3,単勝,1,130,
250731,19,3,複勝,1,100,
250731,19,3,複勝,2,230,
250731,19,3,２連単,1-2,630,3
250731,19,3,２連複,1-2,380,2
250731,19,3,拡連複,1-2,340,5
250731,19,3,拡連複,1-6,390,6
250731,19,3,拡連複,2-6,1170,13
250731,19,3,３連単,1-2-6,3650,11
250731,19,3,３連複,1-2-6,2240,8
250731,19,4,単勝,1,180,
250731,19,4,複勝,1,120,
250731,19,4,複勝,5,280,
250731,19,4,２連単,1-5,2640,11
250731,19,4,２連複,1-5,1710,6
250731,19,4,拡連複,1-5,210,4
250731,19,4,拡連複,1-4,140,1
250731,19,4,拡連複,4-5,440,7
250731,19,4,３連単,1-5-4,5940,25
250731,19,4,３連複,1-4-5,490,2
250731,19,5,単勝,2,1560,
250731,19,5,複勝,2,560,
250731,19,5,複勝,6,480,
250731,19,5,２連単,2-6,12480,20
250731,19,5,２連複,2-6,8770,12
250731,19,5,拡連複,2-6,960,10
250731,19,5,拡連複,2-4,540,6
250731,19,5,拡連複,4-6,240,2
250731,19,5,３連単,2-6-4,29420,59
250731,19,5,３連複,2-4-6,1620,7
250731,19,6,単勝,4,1060,
250731,19,6,複勝,4,820,
250731,19,6,複勝,5,370,
250731,19,6,２連単,4-5,1960,6
250731,19,6,２連複,4-5,930,5
250731,19,6,拡連複,4-5,160,3
250731,19,6,拡連複,1-4,120,2
250731,19,6,拡連複,1-5,120,1
250731,19,6,３連単,4-5-1,3270,12
250731,19,6,３連複,1-4-5,280,1
250731,19,7,単勝,1,230,
250731,19,7,複勝,1,100,
250731,19,7,複勝,3,110,
250731,19,7,２連単,1-3,270,2
250731,19,7,２連複,1-3,270,2
250731,19,7,拡連複,1-3,120,1
250731,19,7,拡連複,1-6,130,2
250731,19,7,拡連複,3-6,200,5
250731,19,7,３連単,1-3-6,620,3
250731,19,7,３連複,1-3-6,310,2
250731,19,8,単勝,1,160,
250731,19,8,複勝,1,100,
250731,19,8,複勝,5,160,
250731,19,8,２連単,1-5,460,2
250731,19,8,２連複,1-5,410,2
250731,19,8,拡連複,1-5,170,3
250731,19,8,拡連複,1-3,130,1
250731,19,8,拡連複,3-5,300,6
250731,19,8,３連単,1-5-3,1140,3
250731,19,8,３連複,1-3-5,250,1
250731,19,9,単勝,1,110,
250731,19,9,複勝,1,100,
250731,19,9,複勝,3,110,
250731,19,9,２連単,1-3,220,1
250731,19,9,２連複,1-3,150,1
250731,19,9,拡連複,1-3,160,1
250731,19,9,拡連複,1-5,490,7
250731,19,9,拡連複,3-5,1040,13
250731,19,9,３連単,1-3-5,2250,8
250731,19,9,３連複,1-3-5,1520,6
250731,19,10,単勝,1,100,
250731,19,10,複勝,1,100,
250731,19,10,複勝,4,410,
250731,19,10,２連単,1-4,810,4
250731,19,10,２連複,1-4,600,4
250731,19,10,拡連複,1-4,200,3
250731,19,10,拡連複,1-6,510,5
250731,19,10,拡連複,4-6,1900,15
250731,19,10,３連単,1-4-6,4760,16
250731,19,10,３連複,1-4-6,2360,10
250731,19,11,単勝,5,1540,
250731,19,11,複勝,5,200,
250731,19,11,複勝,4,370,
250731,19,11,２連単,5-4,10730,16
250731,19,11,２連複,4-5,4530,8
250731,19,11,拡連複,4-5,820,11
250731,19,11,拡連複,1-5,310,6
250731,19,11,拡連複,1-4,260,4
250731,19,11,３連単,5-4-1,30720,54
250731,19,11,３連複,1-4-5,1620,6
250731,19,12,単勝,1,130,
250731,19,12,複勝,1,100,
250731,19,12,複勝,2,180,
250731,19,12,２連単,1-2,420,2
250731,19,12,２連複,1-2,270,2
250731,19,12,拡連複,1-2,250,2
250731,19,12,拡連複,1-4,400,6
250731,19,12,拡連複,2-4,810,13
250731,19,12,３連単,1-2-4,2270,6
250731,19,12,３連複,1-2-4,1280,6
250731,14,1,単勝,1,150,
250731,14,1,複勝,1,100,
250731,14,1,複勝,3,190,
250731,14,1,２連単,1-3,390,2
250731,14,1,２連複,1-3,340,2
250731,14,1,拡連複,1-3,120,2
250731,14,1,拡連複,1-2,120,1
250731,14,1,拡連複,2-3,210,4
250731,14,1,３連単,1-3-2,590,2
250731,14,1,３連複,1-2-3,220,1
250731,14,2,単勝,4,620,
250731,14,2,複勝,4,190,
250731,14,2,複勝,5,300,
250731,14,2,２連単,4-5,1060,5
250731,14,2,２連複,4-5,810,4
250731,14,2,拡連複,4-5,250,5
250731,14,2,拡連複,1-4,170,1
250731,14,2,拡連複,1-5,270,7
250731,14,2,３連単,4-5-1,2680,11
250731,14,2,３連複,1-4-5,530,3
250731,14,3,単勝,3,260,
250731,14,3,複勝,3,150,
250731,14,3,複勝,1,120,
250731,14,3,２連単,3-1,760,4
250731,14,3,２連複,1-3,520,3
250731,14,3,拡連複,1-3,250,4
250731,14,3,拡連複,2-3,170,2
250731,14,3,拡連複,1-2,270,5
250731,14,3,３連単,3-1-2,3010,14
250731,14,3,３連複,1-2-3,610,3
250731,14,4,単勝,4,1100,
250731,14,4,複勝,4,160,
250731,14,4,複勝,5,200,
250731,14,4,２連単,4-5,8610,21
250731,14,4,２連複,4-5,5140,13
250731,14,4,拡連複,4-5,1580,13
250731,14,4,拡連複,3-4,660,8
250731,14,4,拡連複,3-5,580,7
250731,14,4,３連単,4-5-3,36110,72
250731,14,4,３連複,3-4-5,3240,9
250731,14,5,単勝,1,320,
250731,14,5,複勝,1,270,
250731,14,5,複勝,5,210,
250731,14,5,２連単,1-5,1010,3
250731,14,5,２連複,1-5,470,2
250731,14,5,拡連複,1-5,330,6
250731,14,5,拡連複,1-3,310,4
250731,14,5,拡連複,3-5,390,9
250731,14,5,３連単,1-5-3,2650,4
250731,14,5,３連複,1-3-5,880,4
250731,14,6,単勝,2,190,
250731,14,6,複勝,2,180,
250731,14,6,複勝,4,450,
250731,14,6,２連単,2-4,1200,4
250731,14,6,２連複,2-4,1410,6
250731,14,6,拡連複,2-4,250,4
250731,14,6,拡連複,1-2,580,7
250731,14,6,拡連複,1-4,1180,13
250731,14,6,３連単,2-4-1,12500,43
250731,14,6,３連複,1-2-4,2170,8
250731,14,7,単勝,2,260,
250731,14,7,複勝,2,110,
250731,14,7,複勝,5,100,
250731,14,7,２連単,2-5,570,1
250731,14,7,２連複,2-5,330,1
250731,14,7,拡連複,2-5,160,1
250731,14,7,拡連複,2-3,180,3
250731,14,7,拡連複,3-5,200,4
250731,14,7,３連単,2-5-3,1220,1
250731,14,7,３連複,2-3-5,220,1
250731,14,8,単勝,1,300,
250731,14,8,複勝,1,140,
250731,14,8,複勝,2,100,
250731,14,8,２連単,1-2,770,3
250731,14,8,２連複,1-2,370,2
250731,14,8,拡連複,1-2,200,2
250731,14,8,拡連複,1-4,460,7
250731,14,8,拡連複,2-4,280,5
250731,14,8,３連単,1-2-4,3340,13
250731,14,8,３連複,1-2-4,970,4
250731,14,9,単勝,3,240,
250731,14,9,複勝,3,110,
250731,14,9,複勝,1,140,
250731,14,9,２連単,3-1,660,2
250731,14,9,２連複,1-3,440,2
250731,14,9,拡連複,1-3,150,2
250731,14,9,拡連複,2-3,180,3
250731,14,9,拡連複,1-2,210,4
250731,14,9,３連単,3-1-2,1730,5
250731,14,9,３連複,1-2-3,320,1
250731,14,10,単勝,3,450,
250731,14,10,複勝,3,270,
250731,14,10,複勝,2,230,
250731,14,10,２連単,3-2,1890,9
250731,14,10,２連複,2-3,730,3
250731,14,10,拡連複,2-3,290,4
250731,14,10,拡連複,3-4,420,7
250731,14,10,拡連複,2-4,320,5
250731,14,10,３連単,3-2-4,3520,9
250731,14,10,３連複,2-3-4,840,4
250731,14,11,単勝,1,180,
250731,14,11,複勝,1,100,
250731,14,11,複勝,2,130,
250731,14,11,２連単,1-2,230,1
250731,14,11,２連複,1-2,200,1
250731,14,11,拡連複,1-2,150,1
250731,14,11,拡連複,1-6,420,6
250731,14,11,拡連複,2-6,720,12
250731,14,11,３連単,1-2-6,2210,7
250731,14,11,３連複,1-2-6,1470,5
250731,14,12,単勝,1,120,
250731,14,12,複勝,1,100,
250731,14,12,複勝,3,100,
250731,14,12,２連単,1-3,210,1
250731,14,12,２連複,1-3,200,1
250731,14,12,拡連複,1-3,130,1
250731,14,12,拡連複,1-4,170,2
250731,14,12,拡連複,3-4,250,4
250731,14,12,３連単,1-3-4,560,1
250731,14,12,３連複,1-3-4,340,1
250731,13,1,単勝,1,110,
250731,13,1,複勝,1,120,
250731,13,1,複勝,3,230,
250731,13,1,２連単,1-3,1710,7
250731,13,1,２連複,1-3,1420,5
250731,13,1,拡連複,1-3,490,7
250731,13,1,拡連複,1-2,150,2
250731,13,1,拡連複,2-3,810,9
250731,13,1,３連単,1-3-2,4060,14
250731,13,1,３連複,1-2-3,1140,5
250731,13,2,単勝,1,290,
250731,13,2,複勝,1,120,
250731,13,2,複勝,5,280,
250731,13,2,２連単,1-5,2100,10
250731,13,2,２連複,1-5,850,5
250731,13,2,拡連複,1-5,300,7
250731,13,2,拡連複,1-2,240,3
250731,13,2,拡連複,2-5,230,2
250731,13,2,３連単,1-5-2,5780,30
250731,13,2,３連複,1-2-5,970,5
250731,13,3,単勝,6,2450,
250731,13,3,複勝,6,770,
250731,13,3,複勝,3,200,
250731,13,3,２連単,6-3,16780,30
250731,13,3,２連複,3-6,9590,15
250731,13,3,拡連複,3-6,590,11
250731,13,3,拡連複,2-6,540,10
250731,13,3,拡連複,2-3,360,5
250731,13,3,３連単,6-3-2,68710,108
250731,13,3,３連複,2-3-6,2710,13
250731,13,4,単勝,2,380,
250731,13,4,複勝,2,180,
250731,13,4,複勝,4,160,
250731,13,4,２連単,2-4,1850,7
250731,13,4,２連複,2-4,960,4
250731,13,4,拡連複,2-4,320,4
250731,13,4,拡連複,2-3,170,2
250731,13,4,拡連複,3-4,300,3
250731,13,4,３連単,2-4-3,3950,12
250731,13,4,３連複,2-3-4,420,1
250731,13,5,単勝,1,120,
250731,13,5,複勝,1,110,
250731,13,5,複勝,3,170,
250731,13,5,２連単,1-3,340,1
250731,13,5,２連複,1-3,350,2
250731,13,5,拡連複,1-3,160,2
250731,13,5,拡連複,1-4,160,3
250731,13,5,拡連複,3-4,290,5
250731,13,5,３連単,1-3-4,900,2
250731,13,5,３連複,1-3-4,380,2
250731,13,6,単勝,1,190,
250731,13,6,複勝,1,110,
250731,13,6,複勝,5,370,
250731,13,6,２連単,1-5,12850,21
250731,13,6,２連複,1-5,6280,11
250731,13,6,拡連複,1-5,2210,12
250731,13,6,拡連複,1-2,160,2
250731,13,6,拡連複,2-5,2370,13
250731,13,6,３連単,1-5-2,49790,69
250731,13,6,３連複,1-2-5,4990,12
250731,13,7,単勝,1,300,
250731,13,7,複勝,1,280,
250731,13,7,複勝,3,180,
250731,13,7,２連単,1-3,380,1
250731,13,7,２連複,1-3,200,1
250731,13,7,拡連複,1-3,130,1
250731,13,7,拡連複,1-6,550,9
250731,13,7,拡連複,3-6,350,7
250731,13,7,３連単,1-3-6,3150,13
250731,13,7,３連複,1-3-6,1420,6
250731,13,8,単勝,3,260,
250731,13,8,複勝,3,140,
250731,13,8,複勝,1,120,
250731,13,8,２連単,3-1,540,2
250731,13,8,２連複,1-3,200,1
250731,13,8,拡連複,1-3,110,1
250731,13,8,拡連複,2-3,180,3
250731,13,8,拡連複,1-2,190,4
250731,13,8,３連単,3-1-2,1350,5
250731,13,8,３連複,1-2-3,190,1
250731,13,9,単勝,3,230,
250731,13,9,複勝,3,160,
250731,13,9,複勝,1,280,
250731,13,9,２連単,3-1,530,2
250731,13,9,２連複,1-3,270,1
250731,13,9,拡連複,1-3,160,1
250731,13,9,拡連複,3-5,190,4
250731,13,9,拡連複,1-5,310,6
250731,13,9,３連単,3-1-5,2160,8
250731,13,9,３連複,1-3-5,530,2
250731,13,10,単勝,3,730,
250731,13,10,複勝,3,220,
250731,13,10,複勝,5,260,
250731,13,10,２連単,3-5,2120,7
250731,13,10,２連複,3-5,2000,9
250731,13,10,拡連複,3-5,360,5
250731,13,10,拡連複,2-3,390,7
250731,13,10,拡連複,2-5,390,6
250731,13,10,３連単,3-5-2,13390,40
250731,13,10,３連複,2-3-5,1930,7
250731,13,11,単勝,1,120,
250731,13,11,複勝,1,100,
250731,13,11,複勝,3,170,
250731,13,11,２連単,1-3,290,1
250731,13,11,２連複,1-3,210,1
250731,13,11,拡連複,1-3,120,1
250731,13,11,拡連複,1-5,220,4
250731,13,11,拡連複,3-5,180,2
250731,13,11,３連単,1-3-5,700,1
250731,13,11,３連複,1-3-5,360,1
250731,13,12,単勝,5,2800,
250731,13,12,複勝,5,1010,
250731,13,12,複勝,1,130,
250731,13,12,２連単,5-1,5830,17
250731,13,12,２連複,1-5,1000,4
250731,13,12,拡連複,1-5,420,6
250731,13,12,拡連複,4-5,660,8
250731,13,12,拡連複,1-4,160,2
250731,13,12,３連単,5-1-4,27210,63
250731,13,12,３連複,1-4-5,1230,5
250731,12,1,単勝,5,1500,
250731,12,1,複勝,5,220,
250731,12,1,複勝,4,220,
250731,12,1,２連単,5-4,5880,18
250731,12,1,２連複,4-5,2460,9
250731,12,1,拡連複,4-5,270,3
250731,12,1,拡連複,3-5,410,8
250731,12,1,拡連複,3-4,430,9
250731,12,1,３連単,5-4-3,25300,60
250731,12,1,３連複,3-4-5,2330,10
250731,12,2,単勝,1,180,
250731,12,2,複勝,1,160,
250731,12,2,複勝,5,100,
250731,12,2,２連単,1-5,1030,4
250731,12,2,２連複,1-5,670,3
250731,12,2,拡連複,1-5,150,2
250731,12,2,拡連複,1-4,450,7
250731,12,2,拡連複,4-5,250,5
250731,12,2,３連単,1-5-4,4480,17
250731,12,2,３連複,1-4-5,920,5
250731,12,3,単勝,3,100,
250731,12,3,複勝,3,170,
250731,12,3,複勝,4,650,
250731,12,3,２連単,3-4,690,4
250731,12,3,２連複,3-4,740,5
250731,12,3,拡連複,3-4,250,5
250731,12,3,拡連複,2-3,230,3
250731,12,3,拡連複,2-4,540,9
250731,12,3,３連単,3-4-2,2750,10
250731,12,3,３連複,2-3-4,690,4
250731,12,4,単勝,1,310,
250731,12,4,複勝,1,260,
250731,12,4,複勝,6,520,
250731,12,4,２連単,1-6,2480,13
250731,12,4,２連複,1-6,1520,8
250731,12,4,拡連複,1-6,500,9
250731,12,4,拡連複,1-4,380,5
250731,12,4,拡連複,4-6,580,10
250731,12,4,３連単,1-6-4,7920,33
250731,12,4,３連複,1-4-6,1450,7
250731,12,5,単勝,1,160,
250731,12,5,複勝,1,110,
250731,12,5,複勝,6,210,
250731,12,5,２連単,1-6,430,2
250731,12,5,２連複,1-6,380,1
250731,12,5,拡連複,1-6,160,1
250731,12,5,拡連複,1-4,170,3
250731,12,5,拡連複,4-6,480,7
250731,12,5,３連単,1-6-4,1100,2
250731,12,5,３連複,1-4-6,410,1
250731,12,6,単勝,1,150,
250731,12,6,複勝,1,100,
250731,12,6,複勝,2,120,
250731,12,6,２連単,1-2,580,1
250731,12,6,２連複,1-2,250,1
250731,12,6,拡連複,1-2,230,4
250731,12,6,拡連複,1-5,270,5
250731,12,6,拡連複,2-5,220,3
250731,12,6,３連単,1-2-5,1300,2
250731,12,6,３連複,1-2-5,540,2
250731,12,7,単勝,3,300,
250731,12,7,複勝,3,140,
250731,12,7,複勝,5,230,
250731,12,7,２連単,3-5,940,3
250731,12,7,２連複,3-5,530,2
250731,12,7,拡連複,3-5,180,1
250731,12,7,拡連複,2-3,260,4
250731,12,7,拡連複,2-5,320,7
250731,12,7,３連単,3-5-2,2750,7
250731,12,7,３連複,2-3-5,610,3
250731,12,8,単勝,1,370,
250731,12,8,複勝,1,150,
250731,12,8,複勝,2,150,
250731,12,8,２連単,1-2,510,1
250731,12,8,２連複,1-2,440,2
250731,12,8,拡連複,1-2,150,1
250731,12,8,拡連複,1-6,310,5
250731,12,8,拡連複,2-6,310,6
250731,12,8,３連単,1-2-6,1470,3
250731,12,8,３連複,1-2-6,490,2
250731,12,9,単勝,1,200,
250731,12,9,複勝,1,110,
250731,12,9,複勝,2,100,
250731,12,9,２連単,1-2,300,1
250731,12,9,２連複,1-2,230,1
250731,12,9,拡連複,1-2,130,1
250731,12,9,拡連複,1-3,290,4
250731,12,9,拡連複,2-3,420,10
250731,12,9,３連単,1-2-3,1160,3
250731,12,9,３連複,1-2-3,540,2
250731,12,10,単勝,1,100,
250731,12,10,複勝,1,120,
250731,12,10,複勝,5,750,
250731,12,10,２連単,1-5,1010,4
250731,12,10,２連複,1-5,810,4
250731,12,10,拡連複,1-5,300,7
250731,12,10,拡連複,1-2,140,1
250731,12,10,拡連複,2-5,290,6
250731,12,10,３連単,1-5-2,2080,8
250731,12,10,３連複,1-2-5,570,3
250731,12,11,単勝,1,100,
250731,12,11,複勝,1,100,
250731,12,11,複勝,4,170,
250731,12,11,２連単,1-4,400,2
250731,12,11,２連複,1-4,350,3
250731,12,11,拡連複,1-4,180,3
250731,12,11,拡連複,1-6,280,4
250731,12,11,拡連複,4-6,920,10
250731,12,11,３連単,1-4-6,1990,8
250731,12,11,３連複,1-4-6,1370,6
250731,12,12,単勝,1,120,
250731,12,12,複勝,1,130,
250731,12,12,複勝,4,360,
250731,12,12,２連単,1-4,660,3
250731,12,12,２連複,1-4,470,3
250731,12,12,拡連複,1-4,180,1
250731,12,12,拡連複,1-5,380,8
250731,12,12,拡連複,4-5,370,7
250731,12,12,３連単,1-4-5,2510,9
250731,12,12,３連複,1-4-5,1020,5
250731,11,1,単勝,1,110,
250731,11,1,複勝,1,120,
250731,11,1,複勝,5,520,
250731,11,1,２連単,1-5,920,4
250731,11,1,２連複,1-5,630,4
250731,11,1,拡連複,1-5,130,2
250731,11,1,拡連複,1-2,120,1
250731,11,1,拡連複,2-5,420,7
250731,11,1,３連単,1-5-2,1910,8
250731,11,1,３連複,1-2-5,560,3
250731,11,2,単勝,4,390,
250731,11,2,複勝,4,110,
250731,11,2,複勝,2,130,
250731,11,2,２連単,4-2,1310,6
250731,11,2,２連複,2-4,820,5
250731,11,2,拡連複,2-4,230,4
250731,11,2,拡連複,1-4,280,5
250731,11,2,拡連複,1-2,170,3
