hd,jcd,rno,shiki,combo,payout,ninki
260331,23,1,３連単,1-3-2,650,1
260331,23,1,３連複,1-2-3,250,1
260331,23,2,単勝,1,150,
260331,23,2,複勝,1,180,
260331,23,2,複勝,4,510,
260331,23,2,２連単,1-4,660,3
260331,23,2,２連複,1-4,460,3
260331,23,2,拡連複,1-4,210,3
260331,23,2,拡連複,1-3,150,2
260331,23,2,拡連複,3-4,390,7
260331,23,2,３連単,1-4-3,1950,6
260331,23,2,３連複,1-3-4,720,3
260331,23,3,単勝,1,100,
260331,23,3,複勝,1,100,
260331,23,3,複勝,5,100,
260331,23,3,２連単,1-5,910,4
260331,23,3,２連複,1-5,490,3
260331,23,3,拡連複,1-5,330,5
260331,23,3,拡連複,1-2,200,3
260331,23,3,拡連複,2-5,970,12
260331,23,3,３連単,1-5-2,4010,16
260331,23,3,３連複,1-2-5,1390,8
260331,23,4,単勝,1,330,
260331,23,4,複勝,1,310,
260331,23,4,複勝,5,100,
260331,23,4,２連単,1-5,1870,10
260331,23,4,２連複,1-5,630,3
260331,23,4,拡連複,1-5,300,3
260331,23,4,拡連複,1-6,770,13
260331,23,4,拡連複,5-6,650,10
260331,23,4,３連単,1-5-6,5940,25
260331,23,4,３連複,1-5-6,3440,15
260331,23,5,単勝,1,100,
260331,23,5,複勝,1,100,
260331,23,5,複勝,6,480,
260331,23,5,２連単,1-6,3160,8
260331,23,5,２連複,1-6,4190,10
260331,23,5,拡連複,1-6,580,9
260331,23,5,拡連複,1-2,230,3
260331,23,5,拡連複,2-6,510,8
260331,23,5,３連単,1-6-2,10030,25
260331,23,5,３連複,1-2-6,2810,9
260331,23,6,単勝,1,110,
260331,23,6,複勝,1,100,
260331,23,6,複勝,4,290,
260331,23,6,２連単,1-4,1290,4
260331,23,6,２連複,1-4,820,4
260331,23,6,拡連複,1-4,180,3
260331,23,6,拡連複,1-5,350,4
260331,23,6,拡連複,4-5,1650,14
260331,23,6,３連単,1-4-5,5290,17
260331,23,6,３連複,1-4-5,1730,7
260331,23,7,単勝,1,320,
260331,23,7,複勝,1,180,
260331,23,7,複勝,4,160,
260331,23,7,２連単,1-4,910,3
260331,23,7,２連複,1-4,500,3
260331,23,7,拡連複,1-4,280,4
260331,23,7,拡連複,1-2,410,7
260331,23,7,拡連複,2-4,460,8
260331,23,7,３連単,1-4-2,4120,18
260331,23,7,３連複,1-2-4,1710,10
260331,23,8,単勝,4,160,
260331,23,8,複勝,4,100,
260331,23,8,複勝,1,130,
260331,23,8,２連単,4-1,480,1
260331,23,8,２連複,1-4,260,1
260331,23,8,拡連複,1-4,110,1
260331,23,8,拡連複,2-4,180,3
260331,23,8,拡連複,1-2,310,6
260331,23,8,３連単,4-1-2,1330,1
260331,23,8,３連複,1-2-4,390,1
260331,23,9,単勝,3,340,
260331,23,9,複勝,3,460,
260331,23,9,複勝,4,720,
260331,23,9,２連単,3-4,2880,11
260331,23,9,２連複,3-4,1560,7
260331,23,9,拡連複,3-4,440,7
260331,23,9,拡連複,3-5,630,9
260331,23,9,拡連複,4-5,770,10
260331,23,9,３連単,3-4-5,18210,39
260331,23,9,３連複,3-4-5,4870,10
260331,23,10,単勝,4,420,
260331,23,10,複勝,4,150,
260331,23,10,複勝,1,110,
260331,23,10,２連単,4-1,960,5
260331,23,10,２連複,1-4,350,2
260331,23,10,拡連複,1-4,160,3
260331,23,10,拡連複,2-4,160,4
260331,23,10,拡連複,1-2,130,1
260331,23,10,３連単,4-1-2,1740,6
260331,23,10,３連複,1-2-4,150,1
260331,23,11,単勝,3,290,
260331,23,11,複勝,3,180,
260331,23,11,複勝,1,110,
260331,23,11,２連単,3-1,1150,5
260331,23,11,２連複,1-3,220,1
260331,23,11,拡連複,1-3,120,1
260331,23,11,拡連複,3-5,630,8
260331,23,11,拡連複,1-5,500,7
260331,23,11,３連単,3-1-5,4950,15
260331,23,11,３連複,1-3-5,1540,4
260331,23,12,単勝,1,100,
260331,23,12,複勝,1,100,
260331,23,12,複勝,2,130,
260331,23,12,２連単,1-2,330,2
260331,23,12,２連複,1-2,340,2
260331,23,12,拡連複,1-2,160,2
260331,23,12,拡連複,1-4,330,6
260331,23,12,拡連複,2-4,720,10
260331,23,12,３連単,1-2-4,1680,8
260331,23,12,３連複,1-2-4,1090,7
260331,21,1,単勝,1,100,
260331,21,1,複勝,1,100,
260331,21,1,複勝,3,320,
260331,21,1,２連単,1-3,520,3
260331,21,1,２連複,1-3,740,4
260331,21,1,拡連複,1-3,320,5
260331,21,1,拡連複,1-4,160,1
260331,21,1,拡連複,3-4,410,8
260331,21,1,３連単,1-3-4,1790,8
260331,21,1,３連複,1-3-4,1150,5
260331,21,2,単勝,2,800,
260331,21,2,複勝,2,200,
260331,21,2,複勝,1,110,
260331,21,2,２連単,2-1,1140,4
260331,21,2,２連複,1-2,250,1
260331,21,2,拡連複,1-2,200,2
260331,21,2,拡連複,2-3,250,5
260331,21,2,拡連複,1-3,240,3
260331,21,2,３連単,2-1-3,2820,10
260331,21,2,３連複,1-2-3,390,1
260331,21,3,単勝,3,200,
260331,21,3,複勝,3,190,
260331,21,3,複勝,2,200,
260331,21,3,２連単,3-2,890,6
260331,21,3,２連複,2-3,470,2
260331,21,3,拡連複,2-3,170,3
260331,21,3,拡連複,3-4,240,5
260331,21,3,拡連複,2-4,170,2
260331,21,3,３連単,3-2-4,1960,8
260331,21,3,３連複,2-3-4,390,2
260331,21,4,単勝,1,120,
260331,21,4,複勝,1,100,
260331,21,4,複勝,2,130,
260331,21,4,２連単,1-2,290,1
260331,21,4,２連複,1-2,190,1
260331,21,4,拡連複,1-2,160,2
260331,21,4,拡連複,1-6,340,5
260331,21,4,拡連複,2-6,470,7
260331,21,4,３連単,1-2-6,1260,4
260331,21,4,３連複,1-2-6,660,3
260331,21,5,単勝,1,130,
260331,21,5,複勝,1,100,
260331,21,5,複勝,2,180,
260331,21,5,２連単,1-2,380,1
260331,21,5,２連複,1-2,260,1
260331,21,5,拡連複,1-2,210,3
260331,21,5,拡連複,1-5,190,2
260331,21,5,拡連複,2-5,1090,15
260331,21,5,３連単,1-2-5,1320,5
260331,21,5,３連複,1-2-5,750,4
260331,21,6,単勝,3,180,
260331,21,6,複勝,3,140,
260331,21,6,複勝,1,100,
260331,21,6,２連単,3-1,890,5
260331,21,6,２連複,1-3,250,1
260331,21,6,拡連複,1-3,120,1
260331,21,6,拡連複,3-6,190,4
260331,21,6,拡連複,1-6,180,3
260331,21,6,３連単,3-1-6,1940,8
260331,21,6,３連複,1-3-6,480,3
260331,21,7,単勝,2,270,
260331,21,7,複勝,2,130,
260331,21,7,複勝,4,410,
260331,21,7,２連単,2-4,5210,15
260331,21,7,２連複,2-4,3620,11
260331,21,7,拡連複,2-4,750,11
260331,21,7,拡連複,2-6,430,5
260331,21,7,拡連複,4-6,1780,15
260331,21,7,３連単,2-4-6,32910,68
260331,21,7,３連複,2-4-6,9710,18
260331,21,8,単勝,1,290,
260331,21,8,複勝,1,200,
260331,21,8,複勝,5,370,
260331,21,8,２連単,1-5,3020,13
260331,21,8,２連複,1-5,2040,9
260331,21,8,拡連複,1-5,370,7
260331,21,8,拡連複,1-3,380,8
260331,21,8,拡連複,3-5,320,4
260331,21,8,３連単,1-5-3,6650,27
260331,21,8,３連複,1-3-5,1060,6
260331,21,9,単勝,1,120,
260331,21,9,複勝,1,140,
260331,21,9,複勝,2,600,
260331,21,9,２連単,1-2,240,1
260331,21,9,２連複,1-2,180,1
260331,21,9,拡連複,1-2,100,1
260331,21,9,拡連複,1-4,120,2
260331,21,9,拡連複,2-4,200,3
260331,21,9,３連単,1-2-4,570,1
260331,21,9,３連複,1-2-4,330,1
260331,21,10,単勝,1,120,
260331,21,10,複勝,1,130,
260331,21,10,複勝,3,300,
260331,21,10,２連単,1-3,650,4
260331,21,10,２連複,1-3,650,4
260331,21,10,拡連複,1-3,220,4
260331,21,10,拡連複,1-4,200,2
260331,21,10,拡連複,3-4,360,8
260331,21,10,３連単,1-3-4,2280,7
260331,21,10,３連複,1-3-4,1040,4
260331,21,11,単勝,1,130,
260331,21,11,複勝,1,100,
260331,21,11,複勝,3,370,
260331,21,11,２連単,1-3,490,2
260331,21,11,２連複,1-3,470,2
260331,21,11,拡連複,1-3,180,2
260331,21,11,拡連複,1-2,130,1
260331,21,11,拡連複,2-3,220,5
260331,21,11,３連単,1-3-2,1050,3
260331,21,11,３連複,1-2-3,350,1
260331,21,12,単勝,1,110,
260331,21,12,複勝,1,100,
260331,21,12,複勝,2,230,
260331,21,12,２連単,1-2,230,1
260331,21,12,２連複,1-2,260,2
260331,21,12,拡連複,1-2,160,3
260331,21,12,拡連複,1-3,150,2
260331,21,12,拡連複,2-3,200,4
260331,21,12,３連単,1-2-3,530,1
260331,21,12,３連複,1-2-3,260,1
260331,19,1,単勝,1,110,
260331,19,1,複勝,1,120,
260331,19,1,複勝,4,110,
260331,19,1,２連単,1-4,300,1
260331,19,1,２連複,1-4,220,1
260331,19,1,拡連複,1-4,130,1
260331,19,1,拡連複,1-5,150,2
260331,19,1,拡連複,4-5,220,4
260331,19,1,３連単,1-4-5,790,1
260331,19,1,３連複,1-4-5,500,2
260331,19,2,単勝,1,110,
260331,19,2,複勝,1,100,
260331,19,2,複勝,3,110,
260331,19,2,２連単,1-3,240,1
260331,19,2,２連複,1-3,330,2
260331,19,2,拡連複,1-3,150,3
260331,19,2,拡連複,1-2,150,1
260331,19,2,拡連複,2-3,290,5
260331,19,2,３連単,1-3-2,580,1
260331,19,2,３連複,1-2-3,290,1
260331,19,3,単勝,6,4170,
260331,19,3,複勝,6,370,
260331,19,3,複勝,3,610,
260331,19,3,２連単,6-3,9980,29
260331,19,3,２連複,3-6,1740,10
260331,19,3,拡連複,3-6,520,9
260331,19,3,拡連複,4-6,410,6
260331,19,3,拡連複,3-4,360,4
260331,19,3,３連単,6-3-4,25570,102
260331,19,3,３連複,3-4-6,1650,8
260331,19,4,単勝,1,130,
260331,19,4,複勝,1,110,
260331,19,4,複勝,3,100,
260331,19,4,２連単,1-3,320,1
260331,19,4,２連複,1-3,280,1
260331,19,4,拡連複,1-3,160,1
260331,19,4,拡連複,1-2,590,12
260331,19,4,拡連複,2-3,370,8
260331,19,4,３連単,1-3-2,3170,10
260331,19,4,３連複,1-2-3,1360,7
260331,19,5,単勝,5,300,
260331,19,5,複勝,5,280,
260331,19,5,複勝,4,370,
260331,19,5,２連単,5-4,2320,9
260331,19,5,２連複,4-5,1490,7
260331,19,5,拡連複,4-5,390,7
260331,19,5,拡連複,1-5,140,1
260331,19,5,拡連複,1-4,470,11
260331,19,5,３連単,5-4-1,8790,35
260331,19,5,３連複,1-4-5,1040,5
260331,19,6,単勝,3,150,
260331,19,6,複勝,3,110,
260331,19,6,複勝,1,150,
260331,19,6,２連単,3-1,280,2
260331,19,6,２連複,1-3,160,1
260331,19,6,拡連複,1-3,140,1
260331,19,6,拡連複,3-4,290,6
260331,19,6,拡連複,1-4,260,5
260331,19,6,３連単,3-1-4,1860,7
260331,19,6,３連複,1-3-4,780,2
260331,19,7,単勝,4,480,
260331,19,7,複勝,4,330,
260331,19,7,複勝,2,550,
260331,19,7,２連単,4-2,4780,11
260331,19,7,２連複,2-4,4190,9
260331,19,7,拡連複,2-4,510,8
260331,19,7,拡連複,4-5,470,7
260331,19,7,拡連複,2-5,390,5
260331,19,7,３連単,4-2-5,20350,35
260331,19,7,３連複,2-4-5,7310,12
260331,19,8,単勝,2,600,
260331,19,8,複勝,2,100,
260331,19,8,複勝,1,150,
260331,19,8,２連単,2-1,1540,6
260331,19,8,２連複,1-2,390,1
260331,19,8,拡連複,1-2,200,3
260331,19,8,拡連複,2-4,230,4
260331,19,8,拡連複,1-4,130,1
260331,19,8,３連単,2-1-4,4380,14
260331,19,8,３連複,1-2-4,600,3
260331,19,9,単勝,4,960,
260331,19,9,複勝,4,380,
260331,19,9,複勝,1,100,
260331,19,9,２連単,4-1,1980,8
260331,19,9,２連複,1-4,620,3
260331,19,9,拡連複,1-4,170,2
260331,19,9,拡連複,2-4,370,8
260331,19,9,拡連複,1-2,280,4
260331,19,9,３連単,4-1-2,12260,44
260331,19,9,３連複,1-2-4,960,5
260331,19,10,単勝,1,120,
260331,19,10,複勝,1,130,
260331,19,10,複勝,3,460,
260331,19,10,２連単,1-3,330,1
260331,19,10,２連複,1-3,390,3
260331,19,10,拡連複,1-3,160,2
260331,19,10,拡連複,1-5,170,3
260331,19,10,拡連複,3-5,310,7
260331,19,10,３連単,1-3-5,810,3
260331,19,10,３連複,1-3-5,490,3
260331,19,11,単勝,1,140,
260331,19,11,複勝,1,100,
260331,19,11,複勝,3,110,
260331,19,11,２連単,1-3,230,1
260331,19,11,２連複,1-3,160,1
260331,19,11,拡連複,1-3,130,1
260331,19,11,拡連複,1-4,210,3
260331,19,11,拡連複,3-4,270,5
260331,19,11,３連単,1-3-4,700,3
260331,19,11,３連複,1-3-4,500,2
260331,19,12,単勝,1,110,
260331,19,12,複勝,1,100,
260331,19,12,複勝,4,180,
260331,19,12,２連単,1-4,530,3
260331,19,12,２連複,1-4,500,3
260331,19,12,拡連複,1-4,170,3
260331,19,12,拡連複,1-2,130,1
260331,19,12,拡連複,2-4,360,7
260331,19,12,３連単,1-4-2,1300,5
260331,19,12,３連複,1-2-4,380,2
260331,18,1,単勝,1,100,
260331,18,1,複勝,1,100,
260331,18,1,複勝,2,210,
260331,18,1,２連単,1-2,490,4
260331,18,1,２連複,1-2,340,2
260331,18,1,拡連複,1-2,230,4
260331,18,1,拡連複,1-3,220,3
260331,18,1,拡連複,2-3,670,10
260331,18,1,３連単,1-2-3,1770,11
260331,18,1,３連複,1-2-3,670,5
260331,18,2,単勝,3,1270,
260331,18,2,複勝,3,630,
260331,18,2,複勝,5,1560,
260331,18,2,２連単,3-5,17560,22
260331,18,2,２連複,3-5,9870,15
260331,18,2,拡連複,3-5,1280,12
260331,18,2,拡連複,3-4,570,8
260331,18,2,拡連複,4-5,1180,11
260331,18,2,３連単,3-5-4,70330,82
260331,18,2,３連複,3-4-5,12180,17
260331,18,3,単勝,1,220,
260331,18,3,複勝,1,340,
260331,18,3,複勝,2,750,
260331,18,3,２連単,1-2,1240,5
260331,18,3,２連複,1-2,1360,5
260331,18,3,拡連複,1-2,470,8
260331,18,3,拡連複,1-6,380,7
260331,18,3,拡連複,2-6,700,10
260331,18,3,３連単,1-2-6,6300,22
260331,18,3,３連複,1-2-6,2180,9
260331,18,4,単勝,1,130,
260331,18,4,複勝,1,100,
260331,18,4,複勝,2,110,
260331,18,4,２連単,1-2,280,1
260331,18,4,２連複,1-2,160,1
260331,18,4,拡連複,1-2,120,1
260331,18,4,拡連複,1-5,260,4
260331,18,4,拡連複,2-5,220,3
260331,18,4,３連単,1-2-5,660,2
260331,18,4,３連複,1-2-5,440,2
260331,18,5,単勝,3,990,
260331,18,5,複勝,3,280,
260331,18,5,複勝,1,140,
260331,18,5,２連単,3-1,1710,5
260331,18,5,２連複,1-3,340,2
260331,18,5,拡連複,1-3,180,2
260331,18,5,拡連複,3-5,200,5
260331,18,5,拡連複,1-5,130,1
260331,18,5,３連単,3-1-5,3450,13
260331,18,5,３連複,1-3-5,300,1
260331,18,6,単勝,1,240,
260331,18,6,複勝,1,200,
260331,18,6,複勝,2,110,
260331,18,6,２連単,1-2,820,3
260331,18,6,２連複,1-2,260,1
260331,18,6,拡連複,1-2,190,1
260331,18,6,拡連複,1-5,690,12
260331,18,6,拡連複,2-5,450,7
260331,18,6,３連単,1-2-5,5620,21
260331,18,6,３連複,1-2-5,670,5
260331,18,7,単勝,2,440,
260331,18,7,複勝,2,140,
260331,18,7,複勝,4,110,
260331,18,7,２連単,2-4,1760,7
260331,18,7,２連複,2-4,610,3
260331,18,7,拡連複,2-4,290,6
260331,18,7,拡連複,2-5,240,5
260331,18,7,拡連複,4-5,230,3
260331,18,7,３連単,2-4-5,3540,13
260331,18,7,３連複,2-4-5,780,4
260331,18,8,単勝,3,300,
260331,18,8,複勝,3,380,
260331,18,8,複勝,2,320,
260331,18,8,２連単,3-2,1080,4
260331,18,8,２連複,2-3,400,1
260331,18,8,拡連複,2-3,230,4
260331,18,8,拡連複,3-4,170,1
260331,18,8,拡連複,2-4,190,2
260331,18,8,３連単,3-2-4,2170,6
260331,18,8,３連複,2-3-4,530,1
260331,18,9,単勝,1,180,
260331,18,9,複勝,1,110,
260331,18,9,複勝,4,110,
260331,18,9,２連単,1-4,500,1
260331,18,9,２連複,1-4,470,1
260331,18,9,拡連複,1-4,220,3
260331,18,9,拡連複,1-2,1210,14
260331,18,9,拡連複,2-4,670,10
260331,18,9,３連単,1-4-2,4840,20
260331,18,9,３連複,1-2-4,1680,8
260331,18,10,単勝,1,220,
260331,18,10,複勝,1,230,
260331,18,10,複勝,4,400,
260331,18,10,２連単,1-4,1840,5
260331,18,10,２連複,1-4,1220,7
260331,18,10,拡連複,1-4,540,8
260331,18,10,拡連複,1-6,1370,12
260331,18,10,拡連複,4-6,2240,13
260331,18,10,３連単,1-4-6,25940,67
260331,18,10,３連複,1-4-6,8050,13
260331,18,11,単勝,1,160,
260331,18,11,複勝,1,120,
260331,18,11,複勝,3,250,
260331,18,11,２連単,1-3,450,2
260331,18,11,２連複,1-3,370,2
260331,18,11,拡連複,1-3,300,5
260331,18,11,拡連複,1-2,170,1
260331,18,11,拡連複,2-3,310,6
260331,18,11,３連単,1-3-2,1870,7
260331,18,11,３連複,1-2-3,530,3
260331,18,12,単勝,1,240,
260331,18,12,複勝,1,100,
260331,18,12,複勝,2,200,
260331,18,12,２連単,1-2,330,1
260331,18,12,２連複,1-2,320,1
260331,18,12,拡連複,1-2,150,1
260331,18,12,拡連複,1-3,190,3
260331,18,12,拡連複,2-3,410,8
260331,18,12,３連単,1-2-3,1050,1
260331,18,12,３連複,1-2-3,280,1
260331,17,1,単勝,1,150,
260331,17,1,複勝,1,100,
260331,17,1,複勝,3,210,
260331,17,1,２連単,1-3,330,2
260331,17,1,２連複,1-3,240,1
260331,17,1,拡連複,1-3,180,2
260331,17,1,拡連複,1-6,350,4
260331,17,1,拡連複,3-6,1890,15
260331,17,1,３連単,1-3-6,2230,10
260331,17,1,３連複,1-3-6,1400,8
260331,17,2,単勝,1,130,
260331,17,2,複勝,1,110,
260331,17,2,複勝,6,220,
260331,17,2,２連単,1-6,1000,3
260331,17,2,２連複,1-6,830,4
260331,17,2,拡連複,1-6,290,4
260331,17,2,拡連複,1-3,300,5
260331,17,2,拡連複,3-6,900,12
260331,17,2,３連単,1-6-3,4860,16
260331,17,2,３連複,1-3-6,2350,8
260331,17,3,単勝,2,340,
260331,17,3,複勝,2,180,
260331,17,3,複勝,1,140,
260331,17,3,２連単,2-1,770,3
260331,17,3,２連複,1-2,340,1
260331,17,3,拡連複,1-2,190,2
260331,17,3,拡連複,2-6,510,7
260331,17,3,拡連複,1-6,410,5
260331,17,3,３連単,2-1-6,3190,10
260331,17,3,３連複,1-2-6,1020,5
260331,17,4,単勝,1,140,
260331,17,4,複勝,1,100,
260331,17,4,複勝,3,500,
260331,17,4,２連単,1-3,1340,5
260331,17,4,２連複,1-3,1050,6
260331,17,4,拡連複,1-3,250,3
260331,17,4,拡連複,1-5,260,4
260331,17,4,拡連複,3-5,630,11
260331,17,4,３連単,1-3-5,4700,19
260331,17,4,３連複,1-3-5,2390,11
260331,17,5,単勝,4,380,
260331,17,5,複勝,4,110,
260331,17,5,複勝,1,100,
260331,17,5,２連単,4-1,840,5
260331,17,5,２連複,1-4,260,1
260331,17,5,拡連複,1-4,180,2
260331,17,5,拡連複,4-6,250,4
260331,17,5,拡連複,1-6,230,3
260331,17,5,３連単,4-1-6,2040,9
260331,17,5,３連複,1-4-6,410,1
260331,17,6,単勝,4,3000,
260331,17,6,複勝,4,1140,
260331,17,6,複勝,1,100,
260331,17,6,２連単,4-1,10420,17
260331,17,6,２連複,1-4,1440,4
260331,17,6,拡連複,1-4,380,6
260331,17,6,拡連複,3-4,970,10
260331,17,6,拡連複,1-3,200,3
260331,17,6,３連単,4-1-3,44110,74
260331,17,6,３連複,1-3-4,1110,5
260331,17,7,単勝,1,100,
260331,17,7,複勝,1,100,
260331,17,7,複勝,5,120,
260331,17,7,２連単,1-5,410,2
260331,17,7,２連複,1-5,500,4
260331,17,7,拡連複,1-5,260,4
260331,17,7,拡連複,1-2,520,6
260331,17,7,拡連複,2-5,1370,15
260331,17,7,３連単,1-5-2,3260,17
260331,17,7,３連複,1-2-5,720,3
260331,17,8,単勝,1,130,
260331,17,8,複勝,1,110,
260331,17,8,複勝,4,170,
260331,17,8,２連単,1-4,770,3
260331,17,8,２連複,1-4,490,2
260331,17,8,拡連複,1-4,380,6
260331,17,8,拡連複,1-5,840,9
260331,17,8,拡連複,4-5,2100,14
260331,17,8,３連単,1-4-5,5690,19
260331,17,8,３連複,1-4-5,1870,7
260331,17,9,単勝,3,690,
260331,17,9,複勝,3,990,
260331,17,9,複勝,5,1600,
260331,17,9,２連単,3-5,3040,13
260331,17,9,２連複,3-5,2390,10
260331,17,9,拡連複,3-5,260,4
260331,17,9,拡連複,1-3,170,1
260331,17,9,拡連複,1-5,180,2
260331,17,9,３連単,3-5-1,12990,47
260331,17,9,３連複,1-3-5,1090,5
260331,17,10,単勝,3,370,
260331,17,10,複勝,3,630,
260331,17,10,複勝,4,280,
260331,17,10,２連単,3-4,2310,9
260331,17,10,２連複,3-4,800,4
260331,17,10,拡連複,3-4,110,1
260331,17,10,拡連複,2-3,120,2
260331,17,10,拡連複,2-4,400,8
260331,17,10,３連単,3-4-2,11320,42
260331,17,10,３連複,2-3-4,1360,8
260331,17,11,単勝,2,430,
260331,17,11,複勝,2,100,
260331,17,11,複勝,1,110,
260331,17,11,２連単,2-1,1010,4
260331,17,11,２連複,1-2,210,1
260331,17,11,拡連複,1-2,110,1
260331,17,11,拡連複,2-4,160,3
260331,17,11,拡連複,1-4,200,4
260331,17,11,３連単,2-1-4,1890,7
260331,17,11,３連複,1-2-4,240,1
260331,17,12,単勝,1,110,
260331,17,12,複勝,1,120,
260331,17,12,複勝,4,590,
260331,17,12,２連単,1-4,850,4
260331,17,12,２連複,1-4,590,4
260331,17,12,拡連複,1-4,310,4
260331,17,12,拡連複,1-2,200,2
260331,17,12,拡連複,2-4,460,7
260331,17,12,３連単,1-4-2,2380,9
260331,17,12,３連複,1-2-4,890,5
260331,16,1,単勝,1,100,
260331,16,1,複勝,1,100,
260331,16,1,複勝,4,160,
260331,16,1,２連単,1-4,240,1
260331,16,1,２連複,1-4,350,2
260331,16,1,拡連複,1-4,150,2
260331,16,1,拡連複,1-3,210,3
260331,16,1,拡連複,3-4,320,5
260331,16,1,３連単,1-4-3,1520,7
260331,16,1,３連複,1-3-4,390,2
260331,16,2,単勝,2,630,
260331,16,2,複勝,2,150,
260331,16,2,複勝,1,100,
